
===== SHEET: Products with GP Class - Joyce (1224r x 17c) =====
(Do Not Modify) Product	(Do Not Modify) Row Checksum	(Do Not Modify) Modified On	Name	Product SKU	Product Brand	Solution Category	Product Type	GP Item Class	Tax Code	Status	Product Structure	Description	List Price	List Price (Base)	Legacy Product?	Currency
22202e13-0312-ef11-9f89-7c1e520cedd4	QLOydO1MdV6UFlKzxzL4cg3fyNlO4WC/Xh6pjQqt0DXEUgejSe0Ml9uKj4VHNQxctAVLz/aBpfX34e17sW2dtw==	2025-06-25 11:31:39	Titus Customer Self-Study & certification exam	DC00637	Titus	Data Protection	Services	SERVICES	SC130121	Active	Product		1900	1900	No	US Dollar
23202e13-0312-ef11-9f89-7c1e520cedd4	cVk4qMzm2iuKmBKaWBlFSAwNfe/6wYXlvpQdG9JnC9snsL4jcancWXeyrRIhpiD5peN9L8twtF6DoVFKkJJVow==	2025-06-25 11:31:40	Titus Foundation Training (Customer) Private & exam-up to 12	DC00638	Titus	Data Protection	Services	SERVICES	SC070321	Active	Product		25650	25650	No	US Dollar
a1cd3d91-1a12-ef11-9f89-000d3a1d6066	d+micb3rl4J6UBha3gjhed1d0B0QPTK90LVpZlKB+BVbR/24M3WyKLOqPCPKRfU45oqGcfyEus7A400UufnSqg==	2025-06-25 01:27:43	Titus Foundation Training (Customer) Private & exam-up to 5	DC00639	Titus	Data Protection	Services	SERVICES	SC070321	Active	Product		12150	12150	No	US Dollar
a2cd3d91-1a12-ef11-9f89-000d3a1d6066	HXfF9HQoj0hu/TruNzU+9F5a4729ZdiHLz6p2iSWfJmfheBLqnTvrppndUQu7m3CBeL0ExGtMCXgRRUwFM9GRw==	2025-06-25 01:27:44	Titus Foundation Training (Customer) Public & certification exam	DC00640	Titus	Data Protection	Services	SERVICES	SC070321	Active	Product		2700	2700	No	US Dollar
9ccd3d91-1a12-ef11-9f89-000d3a1d6066	kM8bfh4r4NpgiX8rkbKzQPzry01y2O3MNUCLWoZUuU1dITXqOIxxaQ8hYo2eXPxwsBuWZUi0TrHOe3FEA/wYoQ==	2025-06-25 01:27:37	Titus Service Delivery Partner Training Private & certification exam (up to 5)	DC00641	Titus	Data Protection	Services	SERVICES	SC070321	Active	Product		4000	4000	No	US Dollar
9dcd3d91-1a12-ef11-9f89-000d3a1d6066	U9a+Nd+pA9SvZ74vJ8F1q1FQC3rMGiwcK20p/lVfA/ygLkLcUr6lNX7YMOm0rOAtGuZDyW1ay1GK+865w+vGEA==	2025-06-25 01:27:38	Titus Service Delivery Partner Training Public & certification exam	DC00642	Titus	Data Protection	Services	SERVICES	SC070321	Active	Product		1500	1500	No	US Dollar
f644beae-ca12-ef11-9f89-000d3a1d6066	9EOEpjI5/L6KxgTVeM/NYmmDPryVcuQWo9Qe+J5gK8j1rmF9lWWb/ssHuLIqWb4nC6VRhFxnClr6ztIBLkrV3A==	2025-06-25 01:27:45	TITUS PS Consultant Postpaid (Implementation) Government Only	DC00644	Titus	Data Protection	Services	SERVICES	SC130121	Active	Product		312.5	312.5	No	US Dollar
dcc25f49-b3d4-ee11-9078-000d3a9a2abc	3U+51Q4MuUKxbo6pLo9sET/UAGKWXf1q0jc3KVtBSxE9AxguVZxJCstcZNdxESj1rXGPzboUS2QnRjhN9U0eIw==	2025-06-25 01:30:55	Post Paid, Titus deployment and configuration assistance	DC09092	Titus	Data Protection	Services	SERVICES	SC070321	Active	Product		0	0	No	US Dollar
b2c25f49-b3d4-ee11-9078-000d3a9a2abc	R9tA4NiDDwADEaI2FaAPNETr7FezZXQEkCvy8lSXmsJ9BrIPthchvufOGQJAdud8dmUriIdlHkpnjmLuj2X3Uw==	2025-06-25 01:30:22	Standard TAM Offering. 150 hours per year Pre-Paid. Refer to the SOW for additional details.	DC09093	Titus	Data Protection	Subscription	SERV RECUR	SC070321	Active	Product		0	0	No	US Dollar
7b23aa4b-b3d4-ee11-9078-0022481d4dd1	edEMtjNWjFNdXXBivRRVZHCmZy/fiz+zBddltevWeK/mkxV/kuz6UTZ6KhcL3JW6ccs41+cXVlO0HdEuvf8e+A==	2025-06-25 01:34:04	Data Classification Professional Services - Postpaid	DC09108	Titus	Data Protection	Services	SERVICES	SC130121	Active	Product		250	250	No	US Dollar
c881c810-0312-ef11-9f89-6045bdd6bffe	yGn+xA8Gp32REhIiCm+22zzbgnK6e+dsWXoubVoIQ7J1za16RoDiHq5jcc91Mp1Ka8aN1lD2znqFaPH8wf531A==	2025-06-25 11:27:08	TAM Premium (TAM-PR)	DC09110	Titus	Data Protection	Subscription	SERV RECUR	SC070321	Active	Product		99000	99000	No	US Dollar
c981c810-0312-ef11-9f89-6045bdd6bffe	0my9YW6gezxJY6CMgSTPQ8vo3hL86oYJXPE/uIyrxkWuQ3/UsybGm5Dr1m6L1twqyFBRXOjuocV7cAzOtwToRg==	2025-06-25 11:27:09	TAM Standard (TAM-ST)	DC09111	Titus	Data Protection	Subscription	SERV RECUR	SC070321	Active	Product		35000	35000	No	US Dollar
ca81c810-0312-ef11-9f89-6045bdd6bffe	PUM3VTHZeSPv331H5aTjtq0jiZneyyXwM2D3bje2Wzxpm2mE7etfvPnKpOsDJmAWNeOUg7dLk6n9RHwvCTQb8g==	2025-06-25 11:27:10	TAM Standard Government (TAM-ST)	DC09112	Titus	Data Protection	Subscription	SERV RECUR	SC070321	Active	Product		35000	35000	No	US Dollar
cb81c810-0312-ef11-9f89-6045bdd6bffe	+4sO6TI2Chf3I0MoeeuFLxfJt4MT2vB7VAdSVjB0e4d3JcfUFMgX/Ylh86/N7SKqtHkf09LP/OpjDOA4ciPMHQ==	2025-06-25 11:27:11	TAM-Basic (TAM-Lite)	DC09113	Titus	Data Protection	Subscription	SERV RECUR	SC070321	Active	Product		24000	24000	No	US Dollar
a497c516-0312-ef11-9f89-6045bdd6bffe	DNMjxS2BfFmq59sx5m6Tqz0SFn4MQXbmJvjMujyKTatxSbivZXRr2oSE0+2ZtHHJVvPOqw1XkhJjuKtGDr4q7Q==	2025-06-25 11:27:12	DP Professional Services - 24 Hours	DC00656	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		6100	6100	No	US Dollar
a597c516-0312-ef11-9f89-6045bdd6bffe	K+lKereVtZByDw/4NxlpvWY+GPa7UaqWDwlfaB2PRAKFlT4G1mM7P0EP1Z/WbU9BFawHMslLxmndC+ncnReT9Q==	2025-06-25 11:27:13	DP Professional Services - 24 Hours - Postpaid	DC00657	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		7500	7500	No	US Dollar
a697c516-0312-ef11-9f89-6045bdd6bffe	RWTx9vHFDCKFL5zXVK4FHUzBVTuEEK/Yqo5w6rYMV7ihXjCejFw7SjexmvpXykDHtLesUQAjzwCudU1uB6ZvJg==	2025-06-25 11:27:14	DP Professional Services - 40 Hours	DC00658	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		10000	10000	No	US Dollar
a797c516-0312-ef11-9f89-6045bdd6bffe	OyhGXxYIJXez22A4g+SNRY2MoDJ+pZkFQ9UEkvdpdVEPaBGz5nxihz8vuCVINCrv8PsTP8+q08dGF3XcVnaZfw==	2025-06-25 11:27:15	DP Professional Services - 40 Hours - Postpaid	DC00659	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		12000	12000	No	US Dollar
a3573715-0312-ef11-9f89-000d3a1d6066	EZtLjRgpK11/OKtjWacRnkEfC7nTt2Y/C5Ja0d4Vbj9fzjEOpcLjw8zLuEDhVP4jwkYltLN3yJpHTe7nBL7nXQ==	2025-06-25 01:27:23	DP Professional Services - 8 Hours	DC00660	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		2200	2200	No	US Dollar
a4573715-0312-ef11-9f89-000d3a1d6066	5dU9Yu1K1Rhr4eZS7bCqCxsFARjRBhsQk3KXgjtngYCunTWTzC2P0FmJR28TkLwya4wOovj71T8Og7GRjDFr0Q==	2025-06-25 01:27:24	DP Professional Services- 8 Hours - Postpaid	DC00661	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		2500	2500	No	US Dollar
1f599712-0312-ef11-9f89-000d3a1631b1	8dGldQ8rlbwzYlOfPfoWNlCrnRHqLHnAGUwMMGJh5m9OzQT7zv6ExAgjWCwGRRWJRRvWzphWg3Ipwj2n2dnqhQ==	2025-06-25 01:10:45	DRM - Business - Hybrid - Setup	DRM0600	Vera	Data Protection	Services	SERV SUP	SC100102	Active	Product		24000	24000	No	US Dollar
14202e13-0312-ef11-9f89-7c1e520cedd4	YtIaiEYmJjKE5JP/4moSM2GPKD3uoYfmIBybRyTHpTVDVszUOa9m6FlLbEnfbS6p3SCtKF3gReDouSYg7/J13w==	2025-06-25 11:31:22	DRM - Core - Hybrid - Setup	DRM0601	Vera	Data Protection	Services	SERV SUP	SC100102	Active	Product		12500	12500	No	US Dollar
15202e13-0312-ef11-9f89-7c1e520cedd4	gi7lJp5l0s9SFNRuXHPcxCSKLlNs2l9TQZ80yARSq0sgv6opvFXMFjbbaA4F6SChXnTd3xaUfAFccidjWjHAUg==	2025-06-25 11:31:23	DRM - Core - SaaS - Setup	DRM0602	Vera	Data Protection	Services	SERV SUP	SW054003	Active	Product		7200	7200	No	US Dollar
16202e13-0312-ef11-9f89-7c1e520cedd4	GI9VDetMPugtr1FkgFzHg4bCUWO6zBEv1YgJ8HZq8CRsTIoJ/CxkqjGsTz8lfJzdypdrClHZAC5NXMg+Nw7ybQ==	2025-06-25 11:31:25	Vera Foundation (Customer) Self Study & certification exam	DRM0603	Vera	Data Protection	Services	SERVICES	SC130121	Active	Product		500	500	No	US Dollar
18202e13-0312-ef11-9f89-7c1e520cedd4	O+pjlFYIUChZMgI3gx87y6tQPS8eua6W30DZcDy8UwMxTfFSRKzsJhagXOxBS4CHyu1FKuwmV9Ce3+ZiHjh/cQ==	2025-06-25 11:31:26	Vera Foundation Training (Customer) Private & exam-up to 12	DRM0605	Vera	Data Protection	Services	SERVICES	SC070321	Active	Product		6175	6175	No	US Dollar
19202e13-0312-ef11-9f89-7c1e520cedd4	E2kal10fvAngqQngxb/maOQxbmH+EnQ5YDCn1ZwTTOs4mpp+lMH98xOGhaZ9kb/10tM945a4XicicmxXrPyhtg==	2025-06-25 11:31:28	Vera Foundation Training (Customer) Private & exam-up to 5	DRM0606	Vera	Data Protection	Services	SERVICES	SC070321	Active	Product		2925	2925	No	US Dollar
1880eea0-adee-ea11-810e-0050569f6bb1	rbQpOWRfh7M9W0321UCWLoqhi/75NCgtR4s40Dl/65ycPTN5uD4v+u7zQ7tAMdPfbqRdgBqShrOfbRHu93rttg==	2025-06-25 10:22:12	Clearswift Services (Hourly)	CS00835	Clearswift	Email Security	Services	SERVICES	SC070321	Retired	Product	Made Legacy per BS-1519 on 7/12/2022	325	325	Yes	US Dollar
3765cebb-adee-ea11-810e-0050569f6bb1	z0RDRyAe5I4krer4X1Hf51H6Ia16zDMk6pS6QNlxXvux7tAqGBe1/E3LdSZXBfst4IoCAGuNqOswg3Xg7mfgZA==	2025-06-25 10:22:13	Clearswift Online Services Half Day	CS00836	Clearswift	Email Security	Services	SERVICES	SC070321	Retired	Product	Made Legacy per BS-1519 on 7/12/2022	780	780	Yes	US Dollar
e225bb14-aeee-ea11-810e-0050569f6bb1	+Cwh7rzquHEH+Lv3UD+VL20UuSoGX8Gug6U2yGn+DqKoW3qjoy8DA2KQrd0+UfnVadZid/nXZoQ2iU0/dGJSHQ==	2025-06-25 10:22:16	Clearswift On-site Services Half Day	CS00838	Clearswift	Email Security	Services	SERVICES	SC070321	Retired	Product	Made Legacy per BS-1519 on 7/12/2022	975	975	Yes	US Dollar
e7bd8d1d-aeee-ea11-810e-0050569f6bb1	4ZYjBSzJedIYMCJPiMpj4icoLxyk9tSK9+YdZvG/+3vOtV5XpJneIc+OBeOY2wfUxffgoA5ADL/8EbszwwYWlg==	2025-06-25 10:22:17	Clearswift On-site Services Full Day	CS00839	Clearswift	Email Security	Services	SERVICES	SC070321	Retired	Product	Made Legacy per BS-1519 on 7/12/2022	1950	1950	Yes	US Dollar
e5805c29-aeee-ea11-810e-0050569f6bb1	qc3mgV7maeQKaDsZt3Yc/GNg6Anjjj/m24GJgODhm60OaVzrOhTko0yHo8XjXLQ84i0lEqhCMPq3ohM79TrIyQ==	2025-06-25 10:22:18	Clearswift On Demand Consulting (hourly)	CS00840	Clearswift	Email Security	Services	SERVICES	SC070321	Retired	Product	Made Legacy per BS-1519 on 7/12/2022	260	260	Yes	US Dollar
6ab6d695-3c3f-ed11-9db0-00224826dad8	zAlgiSJCyVtKWvWhWj2LLovmsbNdX4sYtk7cTpJQGmunvm91OLNw5Wwi2s7e0jFL5KN4/fot+djlrjZowLhKuw==	2025-06-25 01:36:49	Clearswift ICAP QuickStart - GoAnywhere	CS00853	Clearswift	Email Security	Services	SERV SUP	SC070321	Retired	Product		1495	1495	Yes	US Dollar
1a202e13-0312-ef11-9f89-7c1e520cedd4	3tQG4rmmtlyhVBKsBQ5iJ0zQUGgEHDhTC6tASoj5Ni+oXDlC3KWlT3nA2L1xRd3nwLL1Iq8o85QR8Llf085v/w==	2025-06-25 11:31:29	Vera Foundation Training (Customer) Public & certification exam	DRM0607	Vera	Data Protection	Services	SERVICES	SC070321	Active	Product		650	650	No	US Dollar
8d9d3dae-fc40-ee11-bdf3-000d3a190fe1	l5ch8jtbwgpg3NBpcbohZLEdxFEE2rJ7UQ0zpius5qvRWblM/sLUP3W1XAwAWMEqIynWhmCWc8wqr9rGD/6rCA==	2025-06-25 01:26:29	Email Security – Core Services	AG04003	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		5000	5000	No	US Dollar
909d3dae-fc40-ee11-bdf3-000d3a190fe1	4+WeYm16CxALMptwE98Z9rD1gPZ8EVh2JcOKKfnnZMBNnK7UGS4S8q7VVsv+My4pJNf0KcPRV75xwWUdNMm7UA==	2025-06-25 01:26:30	Email Security - Business Services	AG04004	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		10000	10000	No	US Dollar
939d3dae-fc40-ee11-bdf3-000d3a190fe1	QFroWTUbxlu2seVr//Wj3o8Omyrl0nimd8vBG19jEUb4rPJKk4asWEl1Qix1L6fuqesfMJ+rE7RHCD+fxtXmng==	2025-06-25 01:26:32	Email Security – Essential Services	AG04005	Agari	Email Security	Subscription	SERV RECUR	SC130100	Active	Product		25000	25000	No	US Dollar
72f635b4-fc40-ee11-bdf3-000d3a190fe1	kedal36hGyAuRdP+yPKelgMTPG6l8oBeuMwpb3Xxd0TAuvXKpjxVV8jTC3rgXNAiKwgiroYHjhN8p83KT9IBGQ==	2025-06-25 01:26:41	Email Security – Premier Services	AG04006	Agari	Email Security	Subscription	SERV RECUR	SC130100	Active	Product		50000	50000	No	US Dollar
799d3dae-fc40-ee11-bdf3-000d3a190fe1	0+wYKcq+zg3bJxmcqI6KAtXZz58jpRYcEIsE7FuAvG3bl6e414f/cUs215394MEWYEJaMheOkjZ53IfwBHSx1A==	2025-06-25 01:26:17	Email Security – Enterprise Services	AG04007	Agari	Email Security	Subscription	SERV RECUR	SC130100	Active	Product		75000	75000	No	US Dollar
7c9d3dae-fc40-ee11-bdf3-000d3a190fe1	nuANwZyrHC6frIApAjobP/E5vwV9pg8b8gEFnmO3+xwRR3o0qxt1TydbGWNNkXyyii/02wvT5OlfQqCXqMuTwg==	2025-06-25 01:26:18	Health Check (1 Day - Basic Report)	AG04008	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		2275	2275	No	US Dollar
809d3dae-fc40-ee11-bdf3-000d3a190fe1	Y53svhzH5ugmMtfzYKLMoGem8BkKx/8nBjttga9g1yQVhKenoFh00Z8IVesj2VwNl+ye1unWx4yV5fxilXGJ5A==	2025-06-25 01:26:21	Health Check (2 Day - Full Report)	AG04009	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		4550	4550	No	US Dollar
969d3dae-fc40-ee11-bdf3-000d3a190fe1	fUTvO12YZyoPnwP/Qfglkz6NLzvVg0DZRtLfB18ZL1bzYWxbviEiLsh98JY7HmdYXrNoOk3Fv8r7CkS9Rme//g==	2025-06-25 01:26:34	Professional Services Per Day	AG04010	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		2275	2275	No	US Dollar
999d3dae-fc40-ee11-bdf3-000d3a190fe1	Zlps0E3gLDBVXnneRBqHZIUTB8oPj811uRcSyd8p/Fb8UBih05pQyEdGDfKNZ+GPrBKbYhUYzdZLVylPpb1VqQ==	2025-06-25 01:26:35	Premium Services (12 Months) Basic Cost	AG04011	Agari	Email Security	Subscription	SERV RECUR	SC130100	Active	Product		19500	19500	No	US Dollar
2ba737ed-7581-e911-80fb-0050569f6bb1	12a5b+L0IPReb8OpngFpQ9sjn7tFLA+BTigYMiIwdEzcbdKRdcCVrq3T7lgTeZnTyrzBUzOKGEcSpp3NoYe6QQ==	2025-06-25 01:01:06	CICP Seat at Core HQ Training Course - Gov	CT06009	Core CTS	Offensive Security	Services	SERVICES	ST080000	Retired	Product		2000	2000	Yes	US Dollar
ec2f2769-8181-e911-80fb-0050569f6bb1	NiYn8dMsd9dxuIH0YRDziQSmGdx/CUekyfyJnw0zS9ZCyEbbSk4x0ci7gyclCrow7eKjoiN3Q36vnG2r7pnJUQ==	2025-06-25 01:01:06	CICP Training Course at Customer Site - Gov	CT06010	Core CTS	Offensive Security	Services	SERVICES	ST080000	Retired	Product		7500	7500	Yes	US Dollar
2191aa4b-8281-e911-80fb-0050569f6bb1	Man/oCHxikjyfKLkkuFc6ysOscVET9hRipQrX4nVCuXmAwzy6W4+NOrU1MnHNYKXyw9pqB5vinNdH6aBAA7zOg==	2025-06-25 01:01:06	CICAP Training Course at Customer Site - Gov	CT06011	Core CTS	Offensive Security	Services	SERVICES	ST080000	Retired	Product		10000	10000	Yes	US Dollar
59620566-7681-e911-80fb-0050569f6bb1	G6aiNytomAjWlSo+WgSIRab03X5u9rR9oG1/QXW0egBVGq6xY6hMRf3fBdW3dBEEqGfTsjlKTFgvclu6NDyOrg==	2025-06-25 01:01:06	CICP Seat at Core HQ Training Course - GSA (via Partner)	CT06012	Core CTS	Offensive Security	Services	SERVICES	ST080000	Retired	Product		1800	1800	Yes	US Dollar
bee965dc-8181-e911-80fb-0050569f6bb1	o6hfJHvlOme5Iz8UYC7VK0q3KDAJWAL9UczYYit3sCflRZjO6d6/00PV5+ARGJUVhZl1WhYzrSBKq9Mpo+r5Gw==	2025-06-25 01:01:06	CICP Training Course at Customer Site - GSA (via Partner)	CT06013	Core CTS	Offensive Security	Services	SERVICES	ST080000	Retired	Product		6750	6750	Yes	US Dollar
012f0dac-8281-e911-80fb-0050569f6bb1	dM/QGLkvg09FAleYXX4b28jeYHv9zYS4dHOltHHaDT616dSP8e2N7rRzeKFk85UyQzTP45k0WAip4tm82oISXA==	2025-06-25 01:01:06	CICAP Training Course at Customer Site - GSA (via Partner)	CT06014	Core CTS	Offensive Security	Services	SERVICES	ST080000	Retired	Product		8550	8550	Yes	US Dollar
9c9d3dae-fc40-ee11-bdf3-000d3a190fe1	33zJP0++zbIgeTK3bDpqycJfxlQ/ZHk4t1Jg+HY0IHv38n9BQD1rjPqE5vEVu1eKJkiIvzoleiHVCozTfdtEVw==	2025-06-25 01:26:36	Training Agari - Lite (up to 1/2 Day)	AG04012	Agari	Email Security	Services	SERVICES	SC070301	Active	Product		1137	1137	No	US Dollar
9f9d3dae-fc40-ee11-bdf3-000d3a190fe1	ClKOWtyGDHlB3W0rpOblr4fZ0SqarvtcabYz8lGRGGm0YBxF5fD6kqhlL4ukVQz2qd3f4SOIt2rTNK+dm06d8g==	2025-06-25 01:26:37	Training Agari - Advanced (up to 1 Day)	AG04013	Agari	Email Security	Services	SERVICES	SC070301	Active	Product		2275	2275	No	US Dollar
75977b94-399d-ef11-8a69-6045bdd6cda4	aiwmtxdm0HEMhqUGlGXdE+j64HZAMrVJZiw5biu0KEkWLrIC9TvEnuGhidrXK7fD7lJdKxRY3rRejPfc/ZxOoQ==	2025-06-25 11:27:19	Onboarding - DMARC Protection	AG04023	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		0	0	No	US Dollar
26f58c94-399d-ef11-8a6a-000d3a9c9fa6	9l2MJpTYYAitPXzwPUU5iyZvMcdB+RHfiQOtJ9nNJR8b9GP+kUxiDH7DQbWmXJ4mSKVrJVF5gg9YiwPG5RpFuw==	2025-06-25 01:32:43	Onboarding - CEP	AG04024	Agari	Email Security	Services	SERVICES	SC070101	Active	Product		0	0	No	US Dollar
869d3dae-fc40-ee11-bdf3-000d3a190fe1	ytdzLXN/qAFzlL4SWvnFUrZmcKxBVLy1Wox2GPN9NhxW7B9u8ziUHL14wqzyQUssmOsdTBapm2FmXKDXgPjgnw==	2025-06-25 01:26:24	Cisco Branded Services	AG05007	Agari	Email Security	Services	SERVICES	SC070321	Active	Product		0	0	No	US Dollar
87f635b4-fc40-ee11-bdf3-000d3a190fe1	bFhyms+L2GO01VTcsnS0JM4Y9N2GyvjnR/dgb4G7+GxQU31G+nNw6O4XrEbv+S+Jl5/7PrNU81a2vxcUzDfWfw==	2025-06-25 01:26:46	ESP-ESSENTIAL	AG05020	Agari	Email Security	Subscription	SERV RECUR	SC070321	Active	Product		24000	24000	No	US Dollar
8af635b4-fc40-ee11-bdf3-000d3a190fe1	dPpOgZG5ZYAEFI0AP07UWMBeRuT6mhO/WLHwrpa3f26xuctLlHQCTu9rUauKI2Fdh7Zp+KIS+PG/TFMNabKlmg==	2025-06-25 01:26:47	ESP-PREMIER	AG05021	Agari	Email Security	Subscription	SERV RECUR	SC070321	Active	Product		48000	48000	No	US Dollar
8df635b4-fc40-ee11-bdf3-000d3a190fe1	DCaH759nYyM9Z6zDsavuCO6USP5M2Htv+eZjdh/8L40fA+DY7+vZsIyb+pIt2hVa7fJztPyCcv2QoL6WW29wQQ==	2025-06-25 01:26:49	ESP-ENTERPRISE	AG05022	Agari	Email Security	Subscription	SERV RECUR	SC070321	Active	Product		75000	75000	No	US Dollar
90f635b4-fc40-ee11-bdf3-000d3a190fe1	/+OMHEr1c00uU/dU/2XQ3+Qs2L5rYePlclCf1t21uz1KIyhZQ2AXtnAIIiyzX7KCAalxxMx99tEbX4OVHsssrA==	2025-06-25 01:26:51	ESP-ENTERPRISE PRO	AG05023	Agari	Email Security	Subscription	SERV RECUR	SC070321	Active	Product		145000	145000	No	US Dollar
93f635b4-fc40-ee11-bdf3-000d3a190fe1	Q7O898JC4yUCthieVPcaUrJlED3urIpKwgXfme0IlFmiqd53QVFKNzQrg0txoE6KWSOo3hiCXedgjPMAD1/zBw==	2025-06-25 01:26:52	Managed Services	AG05024	Agari	Email Security	Subscription	SERV RECUR	SC070321	Active	Product		0	0	No	US Dollar
8f88b228-6553-ef11-a317-7c1e520211c0	7l/ORGLd/dkTrkBR2NsneJXmttxu7HLnytEpdmKw+J0svXAsk0L8iuIKTsTxTy1HskvXhtcQmoQDLVPs0jXLWA==	2025-06-25 11:31:12	Email Security Expert Service Basic	AG05025	Agari	Email Security	Subscription	SERV RECUR	SW050501	Active	Product		12000	12000	No	US Dollar
76d86726-6553-ef11-a317-0022481ce75f	lbxnw16Km3xAlJG+evd3JWlY6fQ1jSAJAw2wfcuGxiE291nzXagfC/UkhVPy+UDzd1Uukj/swhcaoCcackPlTg==	2025-06-25 01:33:11	Email Security Expert Service Standard	AG05026	Agari	Email Security	Subscription	SERV RECUR	SW050501	Active	Product		24000	24000	No	US Dollar
44324a29-6553-ef11-a317-6045bdffcb5c	20uBfg7CCGz3qDKvmdcxk8wecPkfHzf/Sq+H1YJlgtvsXDpVtfe9iy9DVl4V0/Ja3VukF18FZFChumDFAuaUaA==	2025-06-25 11:30:47	Email Security Expert Service Enterprise	AG05027	Agari	Email Security	Subscription	SERV RECUR	SW050501	Active	Product		50000	50000	No	US Dollar
7d9937c8-adee-ea11-810e-0050569f6bb1	7fU+8SVfdRtICI1PeJgacosbGtUURpfX1JqKrtoT7F0YpLEjmseSRH5hUT2imv1hM/rMat+T3/n4XmUEG++mIA==	2025-06-25 10:22:14	Professional Services per Day	CS00837	Clearswift	Email Security	Services	SERVICES	SC070321	Active	Product		2275	2275	No	US Dollar
a8d3e010-4fff-ea11-810f-0050569f6bb1	ZRrL+7niibrvzohNZbAXeLgLltXdSWhCTpmoXvvRphhY4npBM25jhkqHXhaw+SqIQvU+OcPBIeZl5xa4Me1F+w==	2025-06-25 10:58:20	Premium Services (12 Months) Basic Cost	CS00843	Clearswift	Email Security	Subscription	SERV RECUR	SW054003	Active	Product				No
b6bdab54-2d02-ed11-82e4-0022481f3b0f	4RrVT0WHl3F327CtKNeEa0ainQPc0pEKnNYX3lfXhmoporc5Vi21btGVUVMoPsd2lh6oZoR4EsPkVYXqkbnpOg==	2025-06-25 01:36:06	Healthcheck (1 day - Basic Report)	CS00849	Clearswift	Email Security	Services	SERVICES	SC070321	Active	Product		2275	2275	No	US Dollar
0a47159a-2d02-ed11-82e4-0022481f3b0f	j4kpJ9GTcg3bFUrCG99Eqz0YK4ObxcSEOURVCIYTWxBEru9aAFt+9kfLHFZxWjOYlflQXKFXMzf9HjTAbRGU7A==	2025-06-25 01:36:07	Healthcheck (2 days - Full Report)	CS00850	Clearswift	Email Security	Services	SERVICES	SC070321	Active	Product		4550	4550	No	US Dollar
5e33ce61-2c02-ed11-82e4-0022481f3b0f	mmQR+XLy/TqTbWseORJymQfTkWkY/8EaTAYjPIauR1N9QS/crDHcEldDx8qVIvBIAwZFeb3DqwPocXsz6xF6nA==	2025-06-25 01:36:03	Training - Lite (up to 8 hours)	CS00851	Clearswift	Email Security	Services	SERVICES	SC070321	Active	Product		2275	2275	No	US Dollar
2ddadb04-2d02-ed11-82e4-0022481f3b0f	WuwMx2/XrbDJmQfpudyB3wEunzh/+tbgZbSCn6SeDpS/EF2FWMy8Jj5gVNR2ajT5zXKFXuHm3lzC0DJ4VwkWqg==	2025-06-25 01:36:05	Training - Advanced (up to 16 hours)	CS00852	Clearswift	Email Security	Services	SERVICES	SC070321	Active	Product		4550	4550	No	US Dollar
8d75a094-3c3f-ed11-9db0-00224826dd9d	J6j4AYvfiegvEL9j+sXZhtiB6VrkUk1wlx4t9xkdMaMkvvOruplirwBOBPYJIJ/tr/ikWp7n8kiPxfg7nzJrmQ==	2025-06-25 01:36:49	Clearswift ICAP QuickStart - Globalscape	CS00854	Clearswift	Email Security	Services	SERV SUP	SC070321	Active	Product		1495	1495	No	US Dollar
0c8b66bc-2b32-ee11-bdf3-6045bdf05170	teEX0AYLDmjVdY9b9dLA2GINYQSwxh3tp2wlZpS3nGqJ9WYwaVcBTtk1JWl+8LzutiJhwKyhmMcbNuqf99wS0w==	2025-06-25 11:30:31	Email Security Architect (Services) Per Day	CS00857	Clearswift	Email Security	Services	SERVICES	SC070321	Active	Product		2925	2925	No	US Dollar
4e119b54-31db-ea11-810d-0050569f6bb1	9PBus+OgsGSyGD81pCnd/Ge91Kudk9oH2Atv+uiDono/vJzL0jRJYG3QiQ1s7In4oz7d/A2QulactkZbU9jmKQ==	2025-06-25 09:56:28	Managed Service For Clearswift SECURE Email Gateway - 1-500	CS05267	Clearswift	Email Security	Subscription	SERV RECUR	SW054003	Active	Product				No
50119b54-31db-ea11-810d-0050569f6bb1	VYM5IeubGjAIBlzH9yEAsi1s8Ry9zCvWwro3PLH9SojSX/7cOgseTip0zPgekifEhTyRyOW5L+c3FToBVEIpjw==	2025-06-25 09:56:29	Managed Service For Clearswift SECURE Email Gateway - 501-1000	CS05268	Clearswift	Email Security	Subscription	SERV RECUR	SW054003	Active	Product				No
