Product2.ProductCode,UnitPrice
FIM-FIM-RSS-CCMWSE,2152.8
FIM-FIM-RSS-CCMWSE,1848.6
FIM-FIM-RSS-CCMWSE-TECH,2340
FIM-FIM-RSS-CCMWIN-TECH,2340
ES-SEG-RSS-CSEGKS,39.52
ES-SEG-RSS-CSEGKS,35.1
ES-SEG-RSS-CSEGKS,23.92
ES-SEG-RSS-CSEGKS,20.54
ES-SEG-NRPS-CSEGKP,71.85
ES-SEG-NRPS-CSEGKP,63.81
ES-SEG-NRPS-CSEGKP,43.49
ES-SEG-NRPS-CSEGKP,37.34
ES-SEG-NRPS-CSEGKP-TECH,47.27
ES-SEG-RNM-CSEGANM-TECH,71.85
ES-SEG-RRM-CSEGARM-TECH,47.27
ES-CEP-RSL-CEPS,3800
ES-CEP-RSL-CEPS,3375
ES-CEP-RSL-CEPS,2300
ES-CEP-RSL-CEPS,1975
ES-CEP-RSL-CEPS-TECH,2500
ES-SIG-RSS-DRSIGS,13.83
ES-SIG-RSS-DRSIGS,12.29
ES-SIG-RSS-DRSIGS,8.37
ES-SIG-RSS-DRSIGS,7.19
ES-SIG-RSS-DAIS,3043.04
ES-SIG-RSS-DAIS,2702.7
ES-SIG-RSS-DAIS,1841.84
ES-SIG-RSS-DAIS,1581.58
ES-SWG-RSS-DRSWGS,13.83
ES-SWG-RSS-DRSWGS,12.29
ES-SWG-RSS-DRSWGS,8.37
ES-SWG-RSS-DRSWGS,7.19
FIM-FIM-RSS-DP700S,5244
FIM-FIM-RSS-DP700S,4657.5
FIM-FIM-RSS-DP700S,3174
FIM-FIM-RSS-DP700S,2725.5
FIM-FIM-RSS-DP700S-TECH,3450
FIM-FIM-RRM-DP700RM-TECH,1279.26
FIM-FIM-RSS-DPESUB,3556.8
FIM-FIM-RSS-DPESUB,3159
FIM-FIM-RSS-DPESUB,2152.8
FIM-FIM-RSS-DPESUB,1848.6
FIM-FIM-RSS-DPESUB-TECH,2340
FIM-FIM-RRM-DPEREN-TECH,1033.85
FIM-FIM-RSS-DPEEXS,494
FIM-FIM-RSS-DPEEXS,438.75
FIM-FIM-RSS-DPEEXS,299
FIM-FIM-RSS-DPEEXS,256.75
FIM-FIM-RSS-DPEEXS-TECH,325
FIM-FIM-RRM-DPEERM-TECH,144
FIM-FIM-RSS-DPELIS,1360.4
FIM-FIM-RSS-DPELIS,1208.25
FIM-FIM-RSS-DPELIS,823.4
FIM-FIM-RSS-DPELIS,707.05
FIM-FIM-RSS-DPELIS-TECH,895
FIM-FIM-RRM-DPELRM-TECH,575.09
FIM-FIM-RRM-DPEREN,951.14
ES-SEG-RSS-DRMS,29.64
ES-SEG-RSS-DRMS,26.33
ES-SEG-RSS-DRMS,17.94
ES-SEG-RSS-DRMS,15.41
ES-DMP-RSL-DMARPR,3952
ES-DMP-RSL-DMARPR,3510
ES-DMP-RSL-DMARPR,2392
ES-DMP-RSL-DMARPR,2054
ES-DMP-RSL-DMARPR-TECH,2600
ES-SEG-RSS-DSSEGS,13.83
ES-SEG-RSS-DSSEGS,12.29
ES-SEG-RSS-DSSEGS,8.37
ES-SEG-RSS-DSSEGS,7.19
ES-SXG-RSS-DSSS,13.83
ES-SXG-RSS-DSSS,12.29
ES-SXG-RSS-DSSS,8.37
ES-SXG-RSS-DSSS,7.19
ES-SIG-RSS-DSSIGS,13.83
ES-SIG-RSS-DSSIGS,12.29
ES-SIG-RSS-DSSIGS,8.37
ES-SIG-RSS-DSSIGS,7.19
ES-SWG-RSS-DSSWGS,13.83
ES-SWG-RSS-DSSWGS,12.29
ES-SWG-RSS-DSSWGS,8.37
ES-SWG-RSS-DSSWGS,7.19
ES-SEG-RSS-EEEPSE,98.8
ES-SEG-RSS-EEEPSE,87.75
ES-SEG-RSS-EEEPSE,59.8
ES-SEG-RSS-EEEPSE,51.35
ES-SEG-RRM-ESRM-TECH,0.2
ES-SEG-RSP-EMSES,18240
ES-SEG-RSP-EMSES,16200
ES-SEG-RSP-EMSES,11040
ES-SEG-RSP-EMSES,9480
ES-SEG-RSP-ESRS,7600
ES-SEG-RSP-ESRS,6750
ES-SEG-RSP-ESRS,4600
ES-SEG-RSP-ESRS,3950
ES-SEG-RRM-ESRM,0.3
ES-SEG-RRM-ESRM,0.27
ES-SEG-RRM-ESRM,0.18
ES-SEG-RRM-ESRM,0.16
ES-ESO-RMS-ETIS,6080
ES-ESO-RMS-ETIS,5400
ES-ESO-RMS-ETIS,3680
ES-ESO-RMS-ETIS,3160
ES-ESO-RMS-ETIS-TECH,3680
ES-SEG-RSS-ENCRFS,9.88
ES-SEG-RSS-ENCRFS,8.78
ES-SEG-RSS-ENCRFS,5.98
ES-SEG-RSS-ENCRFS,5.14
ES-SEG-RSS-ENCRPS,59.28
ES-SEG-RSS-ENCRPS,52.65
ES-SEG-RSS-ENCRPS,35.88
ES-SEG-RSS-ENCRPS,30.81
ES-DMP-RSP-ESP,36480
ES-DMP-RSP-ESP,32400
ES-DMP-RSP-ESP,22080
ES-DMP-RSP-ESP,18960
FIM-FIM-RRM-FIMLST-TECH,46
FIM-FIM-RRM-FIMMIS-TECH,23
FIM-FIM-RRM-FIMSMR-TECH,23
FIM-FIM-RRM-FIMMRE-TECH,34
ES-SEG-RSSH-ICAPHF,1520
ES-SEG-RSSH-ICAPHF,1350
ES-SEG-RSSH-ICAPHF,920
ES-SEG-RSSH-ICAPHF,790
ES-SEG-RSL-ICAPMF,4560
ES-SEG-RSL-ICAPMF,4050
ES-SEG-RSL-ICAPMF,2760
ES-SEG-RSL-ICAPMF,2370
ES-SEG-RSS-IGSSUB,19.76
ES-SEG-RSS-IGSSUB,17.55
ES-SEG-RSS-IGSSUB,11.96
ES-SEG-RSS-IGSSUB,10.27
ES-SEG-RSS-IGSRES,197.6
ES-SEG-RSS-IGSRES,175.5
ES-SEG-RSS-IGSRES,119.6
ES-SEG-RSS-IGSRES,102.7
FIM-FIM-RSS-IP36SU,33.44
FIM-FIM-RSS-IP36SU,29.7
FIM-FIM-RSS-IP36SU,20.24
FIM-FIM-RSS-IP36SU,17.38
FIM-FIM-RSS-IP36SU-TECH,22
FIM-FIM-RRM-IP36RE-TECH,8.05
FIM-FIM-RRM-IP36FRM-TECH,10.35
FIM-FML-RSS-IP36MO,15200
FIM-FML-RSS-IP36MO,13500
FIM-FML-RSS-IP36MO,9200
FIM-FML-RSS-IP36MO,7900
ES-SEG-RSS-IPIPSU,3.95
ES-SEG-RSS-IPIPSU,3.51
ES-SEG-RSS-IPIPSU,2.39
ES-SEG-RSS-IPIPSU,2.05
ES-SEG-RSP-MSSEG,3952
ES-SEG-RSP-MSSEG,3510
ES-SEG-RSP-MSSEG,2392
ES-SEG-RSP-MSSEG,2054
ES-DMP-RMS-MMAFS,6080
ES-DMP-RMS-MMAFS,5400
ES-DMP-RMS-MMAFS,3680
ES-DMP-RMS-MMAFS,3160
ES-DMP-RMS-MMAFS-TECH,4000
ES-MSO-RSSH-MSOARS,13984
ES-MSO-RSSH-MSOARS,12420
ES-MSO-RSSH-MSOARS,8464
ES-MSO-RSSH-MSOARS,7268
ES-MSO-RSSH-MSOARS-TECH,8464
ES-SEG-RSS-OFIS,98.8
ES-SEG-RSS-OFIS,87.75
ES-SEG-RSS-OFIS,59.8
ES-SEG-RSS-OFIS,51.35
ES-SEG-RSS-OFIS-TECH,65
ES-SEG-RSS-OFSS,9.88
ES-SEG-RSS-OFSS,8.78
ES-SEG-RSS-OFSS,5.98
ES-SEG-RSS-OFSS,5.14
ES-SXG-RSS-OCGS,9.88
ES-SXG-RSS-OCGS,8.78
ES-SXG-RSS-OCGS,5.98
ES-SXG-RSS-OCGS,5.14
ES-SIG-RSS-OFEATU,9.88
ES-SIG-RSS-OFEATU,8.78
ES-SIG-RSS-OFEATU,5.98
ES-SIG-RSS-OFEATU,5.14
ES-SWG-RSS-OCFEAS,19.76
ES-SWG-RSS-OCFEAS,17.55
ES-SWG-RSS-OCFEAS,11.96
ES-SWG-RSS-OCFEAS,10.27
ES-SIG-RSS-OSIS,2173.6
ES-SIG-RSS-OSIS,1930.5
ES-SIG-RSS-OSIS,1315.6
ES-SIG-RSS-OSIS,1129.7
ES-SEG-RSS-OPEPSE,9.88
ES-SEG-RSS-OPEPSE,8.78
ES-SEG-RSS-OPEPSE,5.98
ES-SEG-RSS-OPEPSE,5.14
ES-CEP-RSL-PHISDE,7600
ES-CEP-RSL-PHISDE,6750
ES-CEP-RSL-PHISDE,4600
ES-CEP-RSL-PHISDE,3950
ES-CEP-RSL-PHISDE-TECH,5000
ES-SEA-RSL-PHISRE,3344
ES-SEA-RSL-PHISRE,2970
ES-SEA-RSL-PHISRE,2024
ES-SEA-RSL-PHISRE,1738
ES-SEA-RSL-PHISRE-TECH,2024
FIM-FIM-RSP-PPTARS,22800
FIM-FIM-RSP-PPTARS,20250
FIM-FIM-RSP-PPTARS,13800
FIM-FIM-RSP-PPTARS,11850
FIM-FIM-RSP-PPTRES,577600
FIM-FIM-RSP-PPTRES,513000
FIM-FIM-RSP-PPTRES,349600
FIM-FIM-RSP-PPTRES,300200
FIM-FIM-RSP-PPTRERS,326800
FIM-FIM-RSP-PPTRERS,290250
FIM-FIM-RSP-PPTRERS,197800
FIM-FIM-RSP-PPTRERS,169850
FIM-FIM-RSP-PPTRERRS,326800
FIM-FIM-RSP-PPTRERRS,290250
FIM-FIM-RSP-PPTRERRS,197800
FIM-FIM-RSP-PPTRERRS,169850
FIM-FIM-RSP-PPTRERRS-TECH,215000
FIM-FIM-RSP-PPTRERS-TECH,215000
ES-SEG-RSP-PREMS1,29640
ES-SEG-RSP-PREMS1,26325
ES-SEG-RSP-PREMS1,17940
ES-SEG-RSP-PREMS1,15405
ES-SEG-RSP-PREMS1-TECH,29640
ES-SWG-RSS-RCSWGS,23.71
ES-SWG-RSS-RCSWGS,21.06
ES-SWG-RSS-RCSWGS,14.35
ES-SWG-RSS-RCSWGS,12.32
ES-SEG-RSS-SSEGS,19.76
ES-SEG-RSS-SSEGS,17.55
ES-SEG-RSS-SSEGS,11.96
ES-SEG-RSS-SSEGS,10.27
ES-SEG-RSS-SEGS,2280
ES-SEG-RSS-SEGS,2025
ES-SEG-RSS-SEGS,1380
ES-SEG-RSS-SEGS,1185
ES-SEG-RSS-SEGS-TECH,1380
ES-SEG-RSS-SEPS,46.51
ES-SEG-RSS-SEPS,41.31
ES-SEG-RSS-SEPS,28.15
ES-SEG-RSS-SEPS,24.17
ES-SEG-RSS-SEEMAI,55.94
ES-SEG-RSS-SEEMAI,49.68
ES-SEG-RSS-SEEMAI,33.86
ES-SEG-RSS-SEEMAI,29.07
ES-SEG-RSS-SECEGA,38.99
ES-SEG-RSS-SECEGA,34.63
ES-SEG-RSS-SECEGA,23.6
ES-SEG-RSS-SECEGA,20.26
ES-SXG-RSS-SEEXCH,4750
ES-SXG-RSS-SEEXCH,4218.75
ES-SXG-RSS-SEEXCH,2875
ES-SXG-RSS-SEEXCH,2468.75
ES-SXG-RSS-SEEXCH-TECH,3125
ES-SXG-RSS-SEEGAT,46.51
ES-SXG-RSS-SEEGAT,41.31
ES-SXG-RSS-SEEGAT,28.15
ES-SXG-RSS-SEEGAT,24.17
ES-SXG-RSS-SEEGES,38.99
ES-SXG-RSS-SEEGES,34.63
ES-SXG-RSS-SEEGES,23.6
ES-SXG-RSS-SEEGES,20.26
ES-SIG-RSS-SIGS,3990
ES-SIG-RSS-SIGS,3543.75
ES-SIG-RSS-SIGS,2415
ES-SIG-RSS-SIGS,2073.75
ES-SIG-RSS-SIGS-TECH,2625
ES-SIG-RSS-SEIS,10232.64
ES-SIG-RSS-SEIS,9088.2
ES-SIG-RSS-SEIS,6193.44
ES-SIG-RSS-SEIS,5318.28
ES-SIG-RSS-SEUS,61.56
ES-SIG-RSS-SEUS,54.68
ES-SIG-RSS-SEUS,37.26
ES-SIG-RSS-SEUS,32
ES-SIG-RSS-SECIGA,12305.92
ES-SIG-RSS-SECIGA,10929.6
ES-SIG-RSS-SECIGA,7448.32
ES-SIG-RSS-SECIGA,6395.84
ES-SIG-RSS-SICGAT,69.31
ES-SIG-RSS-SICGAT,61.56
ES-SIG-RSS-SICGAT,41.95
ES-SIG-RSS-SICGAT,36.02
ES-SIG-RSS-SICGAE,8577.36
ES-SIG-RSS-SICGAE,7618.05
ES-SIG-RSS-SICGAE,5191.56
ES-SIG-RSS-SICGAE,4457.97
ES-SIG-RSS-SIGESS,54.87
ES-SIG-RSS-SIGESS,48.74
ES-SIG-RSS-SIGESS,33.21
ES-SIG-RSS-SIGESS,28.52
ES-SIG-RSS-SICGPE,3800
ES-SIG-RSS-SICGPE,3375
ES-SIG-RSS-SICGPE,2300
ES-SIG-RSS-SICGPE,1975
ES-SIG-RSS-SICGPE-TECH,3375
ES-SWG-RSS-SWGS,1.19
ES-SWG-RSS-SWGS,1.05
ES-SWG-RSS-SWGS,0.72
ES-SWG-RSS-SWGS,0.62
ES-SWG-RSS-SEWEB,73.87
ES-SWG-RSS-SEWEB,65.61
ES-SWG-RSS-SEWEB,44.71
ES-SWG-RSS-SEWEB,38.39
ES-SWG-RSS-SECWGA,86.34
ES-SWG-RSS-SECWGA,76.68
ES-SWG-RSS-SECWGA,52.26
ES-SWG-RSS-SECWGA,44.87
ES-SWG-RSS-SWEGAT,67.87
ES-SWG-RSS-SWEGAT,60.28
ES-SWG-RSS-SWEGAT,41.08
ES-SWG-RSS-SWEGAT,35.27
ES-SEG-RSS-SSSEGS,13.83
ES-SEG-RSS-SSSEGS,12.29
ES-SEG-RSS-SSSEGS,8.37
ES-SEG-RSS-SSSEGS,7.19
ES-SXG-RSS-SSSEGA,13.83
ES-SXG-RSS-SSSEGA,12.29
ES-SXG-RSS-SSSEGA,8.37
ES-SXG-RSS-SSSEGA,7.19
ES-SIG-RSS-SSSIGS,560.88
ES-SIG-RSS-SSSIGS,498.15
ES-SIG-RSS-SSSIGS,339.48
ES-SIG-RSS-SSSIGS,291.51
ES-SIG-RSS-SSSIGS-TECH,369
ES-SIG-RSS-SSSIGS_LIC-TECH,498.15
ES-SWG-RSS-SSSWGS,13.83
ES-SWG-RSS-SSSWGS,12.29
ES-SWG-RSS-SSSWGS,8.37
ES-SWG-RSS-SSSWGS,7.19
ES-ETM-RMS-SUSPAN,17480
ES-ETM-RMS-SUSPAN,15525
ES-ETM-RMS-SUSPAN,10580
ES-ETM-RMS-SUSPAN,9085
ES-ETM-RMS-SUSPAN-TECH,9085
ES-ETM-RMS-SUSPIN,30400
ES-ETM-RMS-SUSPIN,27000
ES-ETM-RMS-SUSPIN,18400
ES-ETM-RMS-SUSPIN,15800
ES-ETM-RMS-SUSPIN-TECH,27000
FIM-FIM-RRM-TEUSLFRM-TECH,9375
FIM-FIM-RRM-TFSWRM-TECH,27.65
FIM-FIM-RRM-TACM-TECH,2645
FIM-FIM-RRM-TRAP-TECH,2645
FIM-FIM-RSS-TRUS,5180.16
FIM-FIM-RSS-TRUS,4600.8
FIM-FIM-RSS-TRUS,3135.36
FIM-FIM-RSS-TRUS,2692.32
FIM-FIM-RRM-TRIPWA-TECH,1265
FIM-FIM-RRM-TAESUR-TECH,2645
FIM-FIM-RRM-TRIPAP-TECH,3306
FIM-FIM-RSS-TAPP,2445.68
FIM-FIM-RSS-TAPP,2172.15
FIM-FIM-RSS-TAPP,1480.28
FIM-FIM-RSS-TAPP,1271.11
FIM-FIM-RSS-TAPP-TECH,1609
FIM-FIM-RRM-TRAPP-TECH,3306
FIM-FIM-RSS-TRIATE,6589.2
FIM-FIM-RSS-TRIATE,5852.25
FIM-FIM-RSS-TRIATE,3988.2
FIM-FIM-RSS-TRIATE,3424.65
FIM-FIM-RSS-TRIATE-TECH,4335
FIM-FIM-RRM-TRIAPT-TECH,3306
FIM-FIM-RSS-TRATEI,1670.48
FIM-FIM-RSS-TRATEI,1483.65
FIM-FIM-RSS-TRATEI,1011.08
FIM-FIM-RSS-TRATEI,868.21
FIM-FIM-RSS-TECS,6589.2
FIM-FIM-RSS-TECS,5852.25
FIM-FIM-RSS-TECS,3988.2
FIM-FIM-RSS-TECS,3424.65
FIM-FIM-RSS-TEECS,1670.48
FIM-FIM-RSS-TEECS,1483.65
FIM-FIM-RSS-TEECS,1011.08
FIM-FIM-RSS-TEECS,868.21
FIM-FIM-RSS-TEDS,34.96
FIM-FIM-RSS-TEDS,31.05
FIM-FIM-RSS-TEDS,21.16
FIM-FIM-RSS-TEDS,18.17
FIM-FIM-RSS-TEFSS,89.68
FIM-FIM-RSS-TEFSS,79.65
FIM-FIM-RSS-TEFSS,54.28
FIM-FIM-RSS-TEFSS,46.61
FIM-FIM-RSS-TEIDS,22.8
FIM-FIM-RSS-TEIDS,20.25
FIM-FIM-RSS-TEIDS,13.8
FIM-FIM-RSS-TEIDS,11.85
FIM-FIM-RSS-TEMIS,22.8
FIM-FIM-RSS-TEMIS,20.25
FIM-FIM-RSS-TEMIS,13.8
FIM-FIM-RSS-TEMIS,11.85
FIM-FIM-RSS-TENDS,69.92
FIM-FIM-RSS-TENDS,62.1
FIM-FIM-RSS-TENDS,42.32
FIM-FIM-RSS-TENDS,36.34
FIM-FIM-RSS-TEPS,74.48
FIM-FIM-RSS-TEPS,66.15
FIM-FIM-RSS-TEPS,45.08
FIM-FIM-RSS-TEPS,38.71
FIM-FIM-RSS-TEPSS,208.24
FIM-FIM-RSS-TEPSS,184.95
FIM-FIM-RSS-TEPSS,126.04
FIM-FIM-RSS-TEPSS,108.23
FIM-FIM-RSS-TEVES,798
FIM-FIM-RSS-TEVES,708.75
FIM-FIM-RSS-TEVES,483
FIM-FIM-RSS-TEVES,414.75
FIM-FIM-RSP-TEBFS,30096
FIM-FIM-RSP-TEBFS,26730
FIM-FIM-RSP-TEBFS,18216
FIM-FIM-RSP-TEBFS,15642
FIM-FIM-RSP-TEOFSA,10640
FIM-FIM-RSP-TEOFSA,9450
FIM-FIM-RSP-TEOFSA,6440
FIM-FIM-RSP-TEOFSA,5530
FIM-FML-RSP-TEORO,22800
FIM-FML-RSP-TEORO,20250
FIM-FML-RSP-TEORO,13800
FIM-FML-RSP-TEORO,11850
FIM-FIM-RSS-TDS,282.72
FIM-FIM-RSS-TDS,251.1
FIM-FIM-RSS-TDS,171.12
FIM-FIM-RSS-TDS,146.94
FIM-TLC-RSS-TLCS,454.48
FIM-TLC-RSS-TLCS,403.65
FIM-TLC-RSS-TLCS,275.08
FIM-TLC-RSS-TLCS,236.21
FIM-TLC-RSS-TLCS-TECH,299
FIM-TLC-RRM-TRLO-TECH,10.74
FIM-TLC-RSS-TLCCS,67706.88
FIM-TLC-RSS-TLCCS,60134.4
FIM-TLC-RSS-TLCCS,40980.48
FIM-TLC-RSS-TLCCS,35189.76
FIM-TLC-RSS-TLCCS-TECH,67706.88
FIM-TLC-RRM-TLCCRM-TECH,1609
FIM-TLC-RRM-TRIPLO-TECH,23
FIM-TLC-RSS-TRAS,228
FIM-TLC-RSS-TRAS,202.5
FIM-TLC-RSS-TRAS,138
FIM-TLC-RSS-TRAS,118.5
FIM-TLC-RSS-TRAS-TECH,150
FIM-TLC-RRM-TRLOG-TECH,7.59
FIM-TLC-RRM-TRIPLC-TECH,23
FIM-TLC-RSS-TRLCEN,104.88
FIM-TLC-RSS-TRLCEN,93.15
FIM-TLC-RSS-TRLCEN,63.48
FIM-TLC-RSS-TRLCEN,54.51
FIM-TLC-RSS-TRLCEN-TECH,54.51
FIM-TLC-RRM-TRLOGC-TECH,68
FIM-TLC-RSS-TLCIES,269.04
FIM-TLC-RSS-TLCIES,238.95
FIM-TLC-RSS-TLCIES,162.84
FIM-TLC-RSS-TLCIES,139.83
FIM-TLC-RSS-TLCIES-TECH,177
FIM-TLC-RRM-TLCIER-TECH,31.05
FIM-TLC-RSS-TRCS,94.24
FIM-TLC-RSS-TRCS,83.7
FIM-TLC-RSS-TRCS,57.04
FIM-TLC-RSS-TRCS,48.98
FIM-TLC-RSS-TRCS-TECH,62
FIM-TLC-RRM-TLOCNE-TECH,23
FIM-TLC-RSS-TLOCEP,104.88
FIM-TLC-RSS-TLOCEP,93.15
FIM-TLC-RSS-TLOCEP,63.48
FIM-TLC-RSS-TLOCEP,54.51
FIM-TLC-RSS-TLOCEP-TECH,69
FIM-TLC-RRM-TRLCEP-TECH,11.54
FIM-TLC-RSS-TLOCPS,269.04
FIM-TLC-RSS-TLOCPS,238.95
FIM-TLC-RSS-TLOCPS,162.84
FIM-TLC-RSS-TLOCPS,139.83
FIM-TLC-RSS-TLOCPS-TECH,177
FIM-TLC-RRM-TRLCPS-TECH,34.96
FIM-TLC-RSS-TLOCVE,278.16
FIM-TLC-RSS-TLOCVE,247.05
FIM-TLC-RSS-TLOCVE,168.36
FIM-TLC-RSS-TLOCVE,144.57
FIM-TLC-RSS-TLOCVE-TECH,183
FIM-TLC-RRM-TRLCVE-TECH,68
FIM-TLC-RSS-TLCFMS,6589.2
FIM-TLC-RSS-TLCFMS,5852.25
FIM-TLC-RSS-TLCFMS,3988.2
FIM-TLC-RSS-TLCFMS,3424.65
FIM-TLC-RRM-TLCFMR-TECH,1609
FIM-TLC-RSS-TLCMS,104.88
FIM-TLC-RSS-TLCMS,93.15
FIM-TLC-RSS-TLCMS,63.48
FIM-TLC-RSS-TLCMS,54.51
FIM-TLC-RSS-TLCMS-TECH,69
FIM-TLC-RSS-TLOCER,269.04
FIM-TLC-RSS-TLOCER,238.95
FIM-TLC-RSS-TLOCER,162.84
FIM-TLC-RSS-TLOCER,139.83
FIM-TLC-RSS-TLOCER-TECH,177
FIM-TLC-RRM-TRLCER-TECH,6.7
FIM-FIM-RSP-TRE,577600
FIM-FIM-RSP-TRE,513000
FIM-FIM-RSP-TRE,349600
FIM-FIM-RSP-TRE,300200
FIM-FIM-RSS-TSAES,34.96
FIM-FIM-RSS-TSAES,31.05
FIM-FIM-RSS-TSAES,21.16
FIM-FIM-RSS-TSAES,18.17
ES-SEG-RSS-TCSESU,89.68
ES-SEG-RSS-TCSESU,79.65
ES-SEG-RSS-TCSESU,54.28
ES-SEG-RSS-TCSESU,46.61
ES-SEG-RSS-TCSESU-TECH,59
ES-SEG-NRPS-VDCSCE,6817.2
ES-SEG-NRPS-VDCSCE,6054.75
ES-SEG-NRPS-VDCSCE,4126.2
ES-SEG-NRPS-VDCSCE,3543.15
ES-SEG-NRPS-VDCSCE-TECH,4485
FIM-FIM-RSS-VEMEVS,30400
FIM-FIM-RSS-VEMEVS,27000
FIM-FIM-RSS-VEMEVS,18400
FIM-FIM-RSS-VEMEVS,15800
FIM-FIM-RSS-VEMEES,4552.4
FIM-FIM-RSS-VEMEES,4043.25
FIM-FIM-RSS-VEMEES,2755.4
FIM-FIM-RSS-VEMEES,2366.05
GS-GSE-RSS-AAMYS,188.48
GS-GSE-RSS-AAMYS,167.4
GS-GSE-RSS-AAMYS,114.08
GS-GSE-RSS-AAMYS,97.96
GS-GSE-RSS-AAMYS-TECH,167.4
GS-GSE-RSS-ASMS,8649.41
GS-GSE-RSS-ASMS,7682.04
GS-GSE-RSS-ASMS,5235.17
GS-GSE-RSS-ASMS,4495.42
GS-GSE-RSS-AWEYS,69.92
GS-GSE-RSS-AWEYS,62.1
GS-GSE-RSS-AWEYS,42.32
GS-GSE-RSS-AWEYS,36.34
GS-GSE-RSS-AWEYS-TECH,36.34
GS-EFA-RSSH-ARCUS,4560
GS-EFA-RSSH-ARCUS,4050
GS-EFA-RSSH-ARCUS,2760
GS-EFA-RSSH-ARCUS,2370
GS-EFA-RSSH-ARCUS-TECH,4050
GS-GSE-RSS-ACSYEA,11586.96
GS-GSE-RSS-ACSYEA,10291.05
GS-GSE-RSS-ACSYEA,7013.16
GS-GSE-RSS-ACSYEA,6022.17
GS-GSE-RSS-ARYS,2527.76
GS-GSE-RSS-ARYS,2245.05
GS-GSE-RSS-ARYS,1529.96
GS-GSE-RSS-ARYS,1313.77
GS-GSE-RRM-CDPA-TECH,264
GS-GSE-RSS-CCAYS,2106.72
GS-GSE-RSS-CCAYS,1871.1
GS-GSE-RSS-CCAYS,1275.12
GS-GSE-RSS-CCAYS,1094.94
GS-GSE-RSS-CCMCS,2243.52
GS-GSE-RSS-CCMCS,1992.6
GS-GSE-RSS-CCMCS,1357.92
GS-GSE-RSS-CCMCS,1166.04
GS-GSE-RSS-DMZ,13721.95
GS-GSE-RSS-DMZ,12187.26
GS-GSE-RSS-DMZ,8305.39
GS-GSE-RSS-DMZ,7131.8
GS-GSE-RSS-DG3S,6181.54
GS-GSE-RSS-DG3S,5490.18
GS-GSE-RSS-DG3S,3741.46
GS-GSE-RSS-DG3S,3212.77
GS-GSE-RSS-E8ES,25639.97
GS-GSE-RSS-E8ES,22772.34
GS-GSE-RSS-E8ES,15518.93
GS-GSE-RSS-E8ES,13326.04
GS-GSE-RSS-EFES,1457.38
GS-GSE-RSS-EFES,1294.38
GS-GSE-RSS-EFES,882.1
GS-GSE-RSS-EFES,757.45
GS-GSE-RRM-EAAM-TECH,1208
GS-GSE-RSS-EAWS,7868.74
GS-GSE-RSS-EAWS,6988.68
GS-GSE-RSS-EAWS,4762.66
GS-GSE-RSS-EAWS,4089.67
GS-EFA-RSL-EAS,4558.48
GS-EFA-RSL-EAS,4048.65
GS-EFA-RSL-EAS,2759.08
GS-EFA-RSL-EAS,2369.21
GS-GSE-RSS-EAMS,8992.32
GS-GSE-RSS-EAMS,7986.6
GS-GSE-RSS-EAMS,5442.72
GS-GSE-RSS-EAMS,4673.64
HRM-HRM-RSL-SAPUBSMS-TECH,6000
HRM-HRM-RSL-SAPCBWPS,3040
HRM-HRM-RSL-SAPCBWPS,2700
HRM-HRM-RSL-SAPCBWPS,1840
HRM-HRM-RSL-SAPCBWPS,1580
HRM-HRM-RSL-SAPCBWPS-TECH,2000
HRM-HRM-RSL-ATT,1900
HRM-HRM-RSL-ATT,1687.5
HRM-HRM-RSL-ATT,1150
HRM-HRM-RSL-ATT,987.5
HRM-HRM-RSL-ATT-TECH,1150
HRM-HRM-RSL-CLSAAS,3313.6
HRM-HRM-RSL-CLSAAS,2943
HRM-HRM-RSL-CLSAAS,2005.6
HRM-HRM-RSL-CLSAAS,1722.2
HRM-HRM-RSL-CLSAAS-TECH,2943
HRM-HRM-RSL-CLSACH,1822.18
HRM-HRM-RSL-CLSACH,1618.38
HRM-HRM-RSL-CLSACH,1102.9
HRM-HRM-RSL-CLSACH,947.05
HRM-HRM-RSL-CLSACH-TECH,1102.9
HRM-HRM-RSL-CCHOPS,760
HRM-HRM-RSL-CCHOPS,675
HRM-HRM-RSL-CCHOPS,460
HRM-HRM-RSL-CCHOPS,395
HRM-HRM-RSL-CCHOPS-TECH,500
HRM-HRM-RSL-HIPAAH,3040
HRM-HRM-RSL-HIPAAH,2700
HRM-HRM-RSL-HIPAAH,1840
HRM-HRM-RSL-HIPAAH,1580
HRM-HRM-RSL-HIPAAH-TECH,2000
HRM-HRM-RSP-HMSATS,684
HRM-HRM-RSP-HMSATS,607.5
HRM-HRM-RSP-HMSATS,414
HRM-HRM-RSP-HMSATS,355.5
HRM-HRM-RSP-HMSATS-TECH,450
HRM-HRM-RSP-HMSPCS,1140
HRM-HRM-RSP-HMSPCS,1012.5
HRM-HRM-RSP-HMSPCS,690
HRM-HRM-RSP-HMSPCS,592.5
HRM-HRM-RSP-HMSPCS-TECH,1012.5
HRM-HRM-RSP-HMSQS,684
HRM-HRM-RSP-HMSQS,607.5
HRM-HRM-RSP-HMSQS,414
HRM-HRM-RSP-HMSQS,355.5
HRM-HRM-RSP-HMSQS-TECH,450
HRM-HRM-RSP-HMSSCS,1710
HRM-HRM-RSP-HMSSCS,1518.75
HRM-HRM-RSP-HMSSCS,1035
HRM-HRM-RSP-HMSSCS,888.75
