Id,Product2Id,Product2.ProductCode,UnitPrice,Pricebook2Id
01uWC000005pIdRYAU,01tWC00000DD1v8YAD,CM-TQU-RNM-UTEQPR,0,01sa5000001vuxlAAA
01uWC000005pIdXYAU,01tWC00000DD1vAYAT,CM-TQU-RRM-UTQPRM,0,01sa5000001vuxlAAA
01uWC000005pIddYAE,01tWC00000DD1vCYAT,CM-TQU-RNM-UTQPRO,0,01sa5000001vuxlAAA
01uWC000005pIdjYAE,01tWC00000DD1vEYAT,CM-TQU-RRM-UTQRRM,0,01sa5000001vuxlAAA
01uWC000005pIdpYAE,01tWC00000DD1vGYAT,CM-TQU-RNM-UTQRDF,0,01sa5000001vuxlAAA
01uWC000005pIdvYAE,01tWC00000DD1vIYAT,CM-TQU-RRM-UNTQUR,0,01sa5000001vuxlAAA
01uWC000005pIe1YAE,01tWC00000DD1vKYAT,CM-TQU-RNM-UTQSOU,0,01sa5000001vuxlAAA
01uWC000005pIe7YAE,01tWC00000DD1vMYAT,CM-TQU-RRM-UNTQUS,0,01sa5000001vuxlAAA
01uWC000005pIeDYAU,01tWC00000DD1vOYAT,CM-TQU-RNM-UTQSOO,0,01sa5000001vuxlAAA
01uWC000005pIeJYAU,01tWC00000DD1vQYAT,CM-TQU-RRM-UNTQSO,0,01sa5000001vuxlAAA
01uWC000005pIl5YAE,01tWC00000DD22mYAD,GS-GSE-RRM-RAARM,0,01sa5000001vuxlAAA
01uWC000005pIlBYAU,01tWC00000DD236YAD,SM-PN-RRM-VCPPRM,0,01sa5000001vuxlAAA
01uWC000005pIlHYAU,01tWC00000DD237YAD,SM-PN-RNM-VCPPNM,0,01sa5000001vuxlAAA
01uWC000005pIoFYAU,01tWC00000DD226YAD,FIM-FIM-RRM-TEVEERM,0,01sa5000001vuxlAAA
01uWC000005pIoLYAU,01tWC00000DD227YAD,FIM-FIM-RNM-TSENM,0,01sa5000001vuxlAAA
01uWC000005pIoRYAU,01tWC00000DD228YAD,FIM-FIM-RRM-TSERM,0,01sa5000001vuxlAAA
01uWC000005pIoXYAU,01tWC00000DD229YAD,FIM-FIM-RNM-TIVSSNM,0,01sa5000001vuxlAAA
01uWC000005pIodYAE,01tWC00000DD22AYAT,FIM-FIM-RRM-TIVSSRM,0,01sa5000001vuxlAAA
01uWC000005pIojYAE,01tWC00000DD22BYAT,FIM-FIM-RNM-TIVTDCNM,0,01sa5000001vuxlAAA
01uWC000005pIopYAE,01tWC00000DD22CYAT,FIM-FIM-RRM-TIVTDCRM,0,01sa5000001vuxlAAA
01uWC000005pIovYAE,01tWC00000DD22DYAT,FIM-FIM-RNM-TSAEVNM,0,01sa5000001vuxlAAA
01uWC000005pIp1YAE,01tWC00000DD22EYAT,FIM-FIM-RRM-TSAEVRM,0,01sa5000001vuxlAAA
01uWC000005pIp7YAE,01tWC00000DD22FYAT,FIM-FML-RNM-VMENM,0,01sa5000001vuxlAAA
01uWC000005pIpDYAU,01tWC00000DD22GYAT,FIM-FML-RRM-VMERM,0,01sa5000001vuxlAAA
01uWC000005pIpJYAU,01tWC00000DD22HYAT,FIM-FML-RNM-VM1NM,0,01sa5000001vuxlAAA
01uWC000005pIpPYAU,01tWC00000DD22IYAT,FIM-TLC-RNM-TLCDNM,0,01sa5000001vuxlAAA
01uWC000005pIpVYAU,01tWC00000DD22JYAT,FIM-TLC-RNM-TLCNDENM,0,01sa5000001vuxlAAA
01uWC000005pIpbYAE,01tWC00000DD22KYAT,FIM-TLC-RRM-TLCNDERM,0,01sa5000001vuxlAAA
