
===== SHEET: Sheet1 (2394r x 53c) =====
dnb_dunsnumber	exchangerate	hs_account	hs_accountname	hs_contracttermenddate	hs_contracttermstartdate	hs_historicalexchangerate	hs_initialmaintenancediscount	hs_managedservicescommission	hs_managedservicesdiscount	hs_name	hs_newmaintenancecommission	hs_newsubscriptioncommission	hs_nonoriginatinginitialmaintenancediscount	hs_nonoriginatingmanagedservicesdiscount	hs_nonoriginatingprofservicesdiscount	hs_nonoriginatingrenewmaintenancediscount	hs_nonoriginatingsoftwarediscount	hs_nonoriginatingsubscriptiondiscount	hs_notes	hs_otherreferralsdiscount	hs_partnerdiscountclassification	hs_partnerdiscountclassificationname	hs_partnerdiscountid	hs_primarycertifiedcontact	hs_primarycertifiedcontactname	hs_productbrand	hs_productbrandname	hs_productcertification	hs_productcertificationname	hs_quotacommitment	hs_quotacommitment_base	hs_renewalmaintenancecommission	hs_renewalmaintenancediscount	hs_secondarycertifiedcontact	hs_secondarycertifiedcontactname	hs_servicescommission	hs_servicesdiscount	hs_softwarecommission	hs_softwarediscount	hs_softwareproductmaster	hs_softwareproductmastername	hs_specialinitialmaintenance	hs_specialinitialmaintenance_base	hs_specialservices	hs_specialservices_base	hs_specialsoftware	hs_specialsoftware_base	hs_specialsubscription	hs_specialsubscription_base	hs_subscriptiondiscount	ownerid	owneridname
79508688		8889f27a-d0f8-e811-80f5-0050568460e4	vCloud Tech		2025-02-10 00:00:00		15		0			0	5	0	0	5	0	5	Digital Guardian (DLP and SSE) Data Classification (Titus, Boldon James) Secure Collaboration (Vera) Digital Risk and Email Protection (DREP)1,2 PhishLabs Clearswift Agari Terranova3 File Integrity Monitoring (FIM) Tripwire4 Offensive Security1 See Table 1 for Outflank Security Tooling (OST) Discounts Core Security Cobalt Strike Outflank Security Tooling (OST)2 Vulnerability Management (VM)1 Beyond Security2 Digital Defense Managed Security Services1 XDR, MDR (Alert Logic) Managed File Transfer (MFT) GoAnywhere1 Globalscape FileCatalyst Automate JAMS Vityl Intermapper Robot Powertech Sequel Halcyon Document Management				2ae92876-95e8-ef11-a731-000d3a366085			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				5			0	5	0	0	4027fad5-590d-ef11-9f89-000d3a1631b1	Data Protection									15	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
79508688		8889f27a-d0f8-e811-80f5-0050568460e4	vCloud Tech		2025-02-10 00:00:00		15		0			0	5	0	0	5	0	5	Digital Guardian (DLP and SSE) Data Classification (Titus, Boldon James) Secure Collaboration (Vera) Digital Risk and Email Protection (DREP)1,2 PhishLabs Clearswift Agari Terranova3 File Integrity Monitoring (FIM) Tripwire4 Offensive Security1 See Table 1 for Outflank Security Tooling (OST) Discounts Core Security Cobalt Strike Outflank Security Tooling (OST)2 Vulnerability Management (VM)1 Beyond Security2 Digital Defense Managed Security Services1 XDR, MDR (Alert Logic) Managed File Transfer (MFT) GoAnywhere1 Globalscape FileCatalyst Automate JAMS Vityl Intermapper Robot Powertech Sequel Halcyon Document Management				98eeb4d2-95e8-ef11-a731-000d3a366085			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				5			0	5	0	0	ab5858d2-590d-ef11-9f89-000d3a1d6066	Data Classification									15	bb8e848a-c991-eb11-b1ad-000d3a591c47	Tanya Johnson
492691186		6fdfc123-2054-4b17-bc2c-f4d3dccb169c	Korper ICT	2026-12-31 00:00:00	2026-01-01 00:00:00		40						5		0	5	5	5					fae733a9-f4fd-f011-8406-000d3a366fc7			8da55b4d-5d15-e711-80e2-0050569f6bb1	TeamQuest	0	No				40				15		40											40	6f6a06b9-c891-eb11-b1ad-000d3a591c47	Cassie Tusler
204020031		dcb0243a-c273-ec11-8943-000d3a34af18	iON United Inc.		2026-02-26 00:00:00		0		15				0	7	0	0	0	7					52deba31-0914-f111-8406-000d3a366fc7			787275a7-946e-e511-80cd-0050568460e4	Fortra	0	No				0				0		0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
204020031		dcb0243a-c273-ec11-8943-000d3a34af18	iON United Inc.		2026-02-26 00:00:00		0		15				0	7	0	0	0	7					8eeca168-0914-f111-8406-000d3a366fc7			26de1ae0-2243-ed11-bba1-000d3a8fb7a8	Outflank	0	No				0				0		0	a90df5b0-4b43-ed11-bba1-000d3a8fb7a8	Outflank Security Tooling (OST)									15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
204020031		dcb0243a-c273-ec11-8943-000d3a34af18	iON United Inc.		2026-02-26 00:00:00		0		15				0	7	0	0	0	7					9c92be74-0914-f111-8406-000d3a366fc7			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No				0				0		0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
204020031		dcb0243a-c273-ec11-8943-000d3a34af18	iON United Inc.		2026-02-26 00:00:00		0		15				0	7	0	0	0	7					8f330b8e-0914-f111-8406-000d3a366fc7			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				0				0		0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
204020031		dcb0243a-c273-ec11-8943-000d3a34af18	iON United Inc.		2026-02-26 00:00:00		0		15				0	7	0	0	0	7					d35a48a8-0914-f111-8406-000d3a366fc7			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				0				0		0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
204020031		dcb0243a-c273-ec11-8943-000d3a34af18	iON United Inc.		2026-02-26 00:00:00		0		15				0	7	0	0	0	7					952a8fb4-0914-f111-8406-000d3a366fc7			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				0				0		0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
300512220	0.8214	14a7371d-241b-eb11-8116-0050568460e4	TUEV TRUST IT TUEV AUSTRIA GMBH	2022-12-31 00:00:00	2022-08-09 00:00:00		30					0	15		0	15	15	15					94bf0710-ef21-ed11-b83e-000d3a373483			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No	50000	60871.68		15			0	0	0	30											30	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
300512220	0.8214	14a7371d-241b-eb11-8116-0050568460e4	TUEV TRUST IT TUEV AUSTRIA GMBH	2022-12-31 00:00:00	2022-08-09 00:00:00		30						15		0	15	15	15					b1dd3672-ef21-ed11-b83e-000d3a373483			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	50000	60871.68		15				0		30											30	a4b2eff0-be97-eb11-b1ac-000d3a3769cd	Mary Williams
64422014		123ad9ca-7267-ed11-9562-0022480ae284	STCNtech LLC	2025-12-31 00:00:00	2025-01-01 00:00:00		0		0				0	0	0	0	0	0					007cbf46-8ade-ef11-a731-000d3a376e11			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				0				0		0											0	434cc08a-e3a3-ed11-aad1-0022480a40eb	Anna Theiler
134386792		1d859359-87de-ef11-a731-000d3a376e11	SharkmanSix LLC	2025-12-31 00:00:00	2025-01-01 00:00:00		0		0				0	0	0	0	0	0					d9d9856c-8ade-ef11-a731-000d3a376e11			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				0				0		0											0	434cc08a-e3a3-ed11-aad1-0022480a40eb	Anna Theiler
		995854e1-0476-ef11-a671-000d3a380e16	Cloudfirst				0						0	0	0	0	0	0	Products: ROBOT Discounts:  Robot Schedule: $450/LPAR/Month  Robot Console: $420/LPAR/Month  Robot Alert: $200/PLAR/Month  Robot Monitor: $355/LPAR/Month  7.5% discount on a bundle of 2 products  15% discount on a bundle 3 or more products.				2a570399-0676-ef11-a671-000d3a380e16			8cc9d343-bd25-e511-80c4-005056840efe	Robot	0	No				0				0		0											0	5aff009a-be97-eb11-b1ac-000d3a3ac8fa	Marcelo Biagi
557571199	1	ec972c67-a716-ea11-8107-005056842064	CyberKnight Technologies*	2025-12-31 00:00:00	2025-01-01 00:00:00		40					0	5		0	5	5	5					a9ca8606-7bd7-ef11-a730-000d3a3aca06			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	3500000	3500000		40			0	15	0	40	bb02df0c-01cb-ec11-a7b5-000d3a3127cd	FileCatalyst Server									40	0022c395-d291-eb11-b1ad-000d3a591c47	Heather Honn
557571199	1	ec972c67-a716-ea11-8107-005056842064	CyberKnight Technologies*	2025-12-31 00:00:00	2025-01-01 00:00:00		40					0	5		0	5	5	5					adb6e430-7bd7-ef11-a730-000d3a3aca06			97082f59-7f65-e611-80da-0050569f6bb1	Linoma	0	No	3500000	3500000		40			0	15	0	40											40	0022c395-d291-eb11-b1ad-000d3a591c47	Heather Honn
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					a767d808-a247-f011-877a-000d3a3acf6c			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					d8d2f814-a247-f011-877a-000d3a3acf6c			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					d9e5f026-a247-f011-877a-000d3a3acf6c			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					82780533-a247-f011-877a-000d3a3acf6c			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					9f2f2345-a247-f011-877a-000d3a3acf6c			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					92781b51-a247-f011-877a-000d3a3acf6c			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					ebf6795d-a247-f011-877a-000d3a3acf6c			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					9664eb69-a247-f011-877a-000d3a3acf6c			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					4b081c7c-a247-f011-877a-000d3a3acf6c			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					4778378e-a247-f011-877a-000d3a3acf6c			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					1b7a8ea0-a247-f011-877a-000d3a3acf6c			26de1ae0-2243-ed11-bba1-000d3a8fb7a8	Outflank	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					73638fb2-a247-f011-877a-000d3a3acf6c			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
561866148		73ccf97b-dc46-f011-877a-6045bd096ce8	Star Computer Trading QFZ LLC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					954ba8c4-a247-f011-877a-000d3a3acf6c			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No				15				10		15											20	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					60a0b1e8-a247-f011-877a-000d3a3acf6c			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					4eda98fa-a247-f011-877a-000d3a3acf6c			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					ff6ec20c-a347-f011-877a-000d3a3acf6c			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					2f64fe24-a347-f011-877a-000d3a3acf6c			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					f75b3f3d-a347-f011-877a-000d3a3acf6c			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					6acc4049-a347-f011-877a-000d3a3acf6c			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					38de7155-a347-f011-877a-000d3a3acf6c			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					e9429267-a347-f011-877a-000d3a3acf6c			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					5c04207a-a347-f011-877a-000d3a3acf6c			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					b5c81c86-a347-f011-877a-000d3a3acf6c			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					2f811992-a347-f011-877a-000d3a3acf6c			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					ec01609e-a347-f011-877a-000d3a3acf6c			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
		8f377ef4-db46-f011-877a-6045bd096ce8	StarLink SPC	2025-12-31 00:00:00			15		10				5	5	5	5	5	5					4d9ab6b6-a347-f011-877a-000d3a3acf6c			26de1ae0-2243-ed11-bba1-000d3a8fb7a8	Outflank	0	No				15				10		15											40	320b2003-bf97-eb11-b1ac-000d3a3769cd	Mandy Lopez
936790646		2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited				40		0				5	0	0	5	5	5					9882a4c5-a1da-ef11-a730-000d3a3acf6c			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No				30				18		40											40	e4900bc7-be97-eb11-b1ac-000d3a3769cd	Cindy Whalen
936790646		2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited				40		0				5	0	0	5	5	5					5f28c92d-a2da-ef11-a730-000d3a3acf6c			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				20				18		40											40	e4900bc7-be97-eb11-b1ac-000d3a3769cd	Cindy Whalen
936790646		2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited				40		0				5	0	0	5	5	5					8ccc1046-a2da-ef11-a730-000d3a3acf6c			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				20				18		40											40	e4900bc7-be97-eb11-b1ac-000d3a3769cd	Cindy Whalen
936790646		2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited				40		0				5	0	0	5	5	5					4b7e7a70-a2da-ef11-a730-000d3a3acf6c			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				20				18		40											40	e4900bc7-be97-eb11-b1ac-000d3a3769cd	Cindy Whalen
936790646		2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited				40		0				5	0	0	5	5	5					5d9fab94-a2da-ef11-a730-000d3a3acf6c			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				20				18		40											40	e4900bc7-be97-eb11-b1ac-000d3a3769cd	Cindy Whalen
936790646		2dfcec4a-d3e7-ec11-bb3c-000d3a33c955	Complete Solution Finder Private Limited				0		0				0	0	0	0	0	5					df9670d1-a2da-ef11-a730-000d3a3acf6c			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No				0				0		0											30	e4900bc7-be97-eb11-b1ac-000d3a3769cd	Cindy Whalen
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					ae832787-357c-f011-b4cc-000d3a3acf6c			7ec9d343-bd25-e511-80c4-005056840efe	AutoMate	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					4f087cf4-357c-f011-b4cc-000d3a3acf6c			b2409404-0c44-e911-80f8-0050569f6bb1	Core IGA	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					afb8e41e-367c-f011-b4cc-000d3a3acf6c			84c9d343-bd25-e511-80c4-005056840efe	Halcyon	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					e4c4e348-367c-f011-b4cc-000d3a3acf6c			86c9d343-bd25-e511-80c4-005056840efe	InterMapper	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					1649c96c-367c-f011-b4cc-000d3a3acf6c			88c9d343-bd25-e511-80c4-005056840efe	PowerTech	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					7ba64291-367c-f011-b4cc-000d3a3acf6c			6778275a-3eeb-e711-80eb-0050569f6bb1	PowertechX	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					a1b822f2-367c-f011-b4cc-000d3a3acf6c			8ac9d343-bd25-e511-80c4-005056840efe	RJS	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					965a9a1d-377c-f011-b4cc-000d3a3acf6c			8cc9d343-bd25-e511-80c4-005056840efe	Robot	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
372285405		0ba12e91-368b-ec11-93b0-000d3a5b8717	Kyndryl Belgium BV/SRL				0						0		0	0	0	0					5e02b05f-377c-f011-b4cc-000d3a3acf6c			90c9d343-bd25-e511-80c4-005056840efe	SEQUEL	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
26912305		c0dacaa4-2330-ef11-840b-6045bd01dac0	Kyndryl UK Limited				0						0		0	0	0	0					be9f9f24-397c-f011-b4cc-000d3a3acf6c			7ec9d343-bd25-e511-80c4-005056840efe	AutoMate	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
26912305		c0dacaa4-2330-ef11-840b-6045bd01dac0	Kyndryl UK Limited				0						0		0	0	0	0					8201f348-397c-f011-b4cc-000d3a3acf6c			b2409404-0c44-e911-80f8-0050569f6bb1	Core IGA	0	No				0				0		20											20	85317d3c-42db-ec11-a7b6-000d3a34d071	Katie Butwinick
... [truncated at 400 non-empty rows; sheet has 2394 rows]
