AttributeValue,QuoteLineItemId,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.UnitPrice,QuoteLineItem.TotalPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status,QuoteLineItem.Quote.QuoteTypeText__c
Premier,0QLWC000003Dzqd4AC,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2962.2,2962.2,,Approved,Renewal
Premier,0QLWC000003Dzqe4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,4391.34,4391.34,,Approved,Renewal
Premier,0QLWC000003Dzqf4AC,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1533.25,1533.25,,Approved,Renewal
Premier,0QLWC000003Dzqg4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,9095.5,9095.5,,Approved,Renewal
Premier,0QLWC000003Dzqh4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,4547.75,4547.75,,Approved,Renewal
Premier,0QLWC000003Dzqi4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,10342,10342,,Approved,Renewal
Premier,0QLWC000003Dzqj4AC,GS-GSE-RRM-EFTAS,Renewal Maintenance,,3488.12,3488.12,,Approved,Renewal
Premier,0QLWC000003Dzqk4AC,GS-GSE-RRM-DMGA,Renewal Maintenance,,5535.35,5535.35,,Approved,Renewal
Premier,0QLWC000003Dzql4AC,GS-GSE-RRM-EOPM,Renewal Maintenance,,995.43,995.43,,Approved,Renewal
Premier,0QLWC000003Dzqm4AC,GS-GSE-RRM-EFAR,Renewal Maintenance,,995.43,995.43,,Approved,Renewal
Premier,0QLWC000003DzqM4AS,GS-GSE-RRM-EERM,Renewal Maintenance,,9589.05,9589.05,,Approved,Renewal
Premier,0QLWC000003Dzqn4AC,GS-GSE-RRM-EWRM,Renewal Maintenance,,2492.69,2492.69,,Approved,Renewal
Premier,0QLWC000003DzqN4AS,GS-GSE-RRM-EFTAS,Renewal Maintenance,,3234.17,3234.17,,Approved,Renewal
Premier,0QLWC000003Dzqo4AC,GS-GSE-RRM-EFTAS,Renewal Maintenance,,3488.12,3488.12,,Approved,Renewal
Premier,0QLWC000003DzqO4AS,GS-GSE-RRM-DMGA,Renewal Maintenance,,5132.34,5132.34,,Approved,Renewal
Premier,0QLWC000003Dzqp4AC,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1743.37,1743.37,,Approved,Renewal
Premier,0QLWC000003DzqP4AS,GS-GSE-RRM-EOPM,Renewal Maintenance,,922.96,922.96,,Approved,Renewal
Premier,0QLWC000003Dzqq4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,10342,10342,,Approved,Renewal
Premier,0QLWC000003DzqQ4AS,GS-GSE-RRM-EFAR,Renewal Maintenance,,922.96,922.96,,Approved,Renewal
Premier,0QLWC000003Dzqr4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,5171,5171,,Approved,Renewal
Premier,0QLWC000003DzqR4AS,GS-GSE-RRM-EWRM,Renewal Maintenance,,2311.21,2311.21,,Approved,Renewal
Premier,0QLWC000003DzqS4AS,GS-GSE-RRM-EFTAS,Renewal Maintenance,,3234.17,3234.17,,Approved,Renewal
Premier,0QLWC000003DzqT4AS,GS-GSE-RRM-EERM,Renewal Maintenance,,4794.52,4794.52,,Approved,Renewal
Premier,0QLWC000003DzqU4AS,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1616.45,1616.45,,Approved,Renewal
Premier,0QLWC000003DzqV4AS,GS-GSE-RRM-EERM,Renewal Maintenance,,9589.05,9589.05,,Approved,Renewal
Premier,0QLWC000003DzqW4AS,GS-GSE-RRM-EERM,Renewal Maintenance,,4794.52,4794.52,,Approved,Renewal
Premier,0QLWC000003DzqX4AS,GS-GSE-RRM-EERM,Renewal Maintenance,,8782.69,8782.69,,Approved,Renewal
Premier,0QLWC000003DzqY4AS,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2962.2,2962.2,,Approved,Renewal
Premier,0QLWC000003DzqZ4AS,GS-GSE-RRM-DMGA,Renewal Maintenance,,4700.76,4700.76,,Approved,Renewal
Premier,0QLWC000003Dzrg4AC,GS-CFT-RNM-CF9NEW,New Maintenance,,19.41,19.41,,Approved,Renewal
Premier,0QLWC000003Dzrh4AC,GS-GSE-RRM-EFTEX,Renewal Maintenance,,318.16,318.16,,Approved,Renewal
Premier,0QLWC000003Dzri4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,460.52,460.52,,Approved,Renewal
Premier,0QLWC000003Dzrj4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,318.16,318.16,,Approved,Renewal
Premier,0QLWC000003Dzrk4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,8112.48,8112.48,,Approved,Renewal
Premier,0QLWC000003Dzrl4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,8112.48,8112.48,,Approved,Renewal
Premier,0QLWC000003Dzrm4AC,GS-GSE-RRM-EFAR,Renewal Maintenance,,780.83,780.83,,Approved,Renewal
Premier,0QLWC000003Dzrn4AC,GS-GSE-RRM-EFAR,Renewal Maintenance,,780.83,780.83,,Approved,Renewal
Premier,0QLWC000003Dzro4AC,GS-CFT-RNM-CF9NEW,New Maintenance,,19.41,19.41,,Approved,Renewal
Premier,0QLWC000003Dzrp4AC,GS-CFT-RNM-CF9NEW,New Maintenance,,19.41,19.41,,Approved,Renewal
Premier,0QLWC000003Dzrq4AC,GS-CFT-RNM-CF9NEW,New Maintenance,,19.41,19.41,,Approved,Renewal
Premier,0QLWC000003Dzrr4AC,GS-CFT-RNM-CF9NEW,New Maintenance,,19.41,19.41,,Approved,Renewal
Premier,0QLWC000003Dzrs4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,8749.59,8749.59,,Approved,Renewal
Premier,0QLWC000003Dzrt4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,8749.59,8749.59,,Approved,Renewal
Premier,0QLWC000003Dzru4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,496.69,496.69,,Approved,Renewal
Premier,0QLWC000003Dzrv4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,343.14,343.14,,Approved,Renewal
Professional,0QLWC000003Dzrw4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,1590.2,1590.2,,Approved,Renewal
Professional,0QLWC000003Dzrx4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,1097.46,1097.46,,Approved,Renewal
Professional,0QLWC000003Dzry4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,1531.33,1531.33,,Approved,Renewal
Professional,0QLWC000003Dzrz4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,2218.87,2218.87,,Approved,Renewal
Professional,0QLWC000003DZRz4AO,GS-GSE-RNM-EFT8,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003Dzs04AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,231.77,231.77,,Approved,Renewal
Professional,0QLWC000003Dzs14AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,335.83,335.83,,Approved,Renewal
Professional,0QLWC000003DZS14AO,GS-GSE-RNM-SFTPNE,New Maintenance,,550,1100,,Approved,New
Professional,0QLWC000003Dzs24AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,335.83,335.83,,Approved,Renewal
Professional,0QLWC000003DZS24AO,GS-GSE-RNM-EFT8,New Maintenance,,0,0,,Approved,Renewal
Professional,0QLWC000003Dzs34AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,231.77,231.77,,Approved,Renewal
Professional,0QLWC000003DZS34AO,GS-GSE-RNM-SFTPNE,New Maintenance,,916.67,916.67,,Approved,Renewal
Premier,0QLWC000003Dzs44AC,GS-GSE-RRM-EERM,Renewal Maintenance,,8894.77,8894.77,,Approved,Renewal
Professional,0QLWC000003DZS44AO,GS-GSE-RNM-EFT8,New Maintenance,,0,0,,Approved,Renewal
Premier,0QLWC000003Dzs54AC,GS-GSE-RRM-EERM,Renewal Maintenance,,8894.77,8894.77,,Approved,Renewal
Professional,0QLWC000003DZS54AO,GS-GSE-RNM-SFTPNE,New Maintenance,,916.67,916.67,,Approved,Renewal
Premier,0QLWC000003Dzs64AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,504.93,504.93,,Approved,Renewal
Premier,0QLWC000003Dzs74AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,348.84,348.84,,Approved,Renewal
Professional,0QLWC000003DZSH4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,294.73,294.73,,Approved,Renewal
Professional,0QLWC000003DZSI4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,203.4,203.4,,Approved,Renewal
Professional,0QLWC000003DZSJ4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,317.87,317.87,,Approved,Renewal
Professional,0QLWC000003DZSK4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,219.37,219.37,,Approved,Renewal
Professional,0QLWC000003DZSL4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,236.58,236.58,,Approved,Renewal
Premier,0QLWC000003DzSl4AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,322.36,322.36,,Approved,Renewal
Professional,0QLWC000003DZSM4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,342.83,342.83,,Approved,Renewal
Premier,0QLWC000003DzSm4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,222.71,222.71,,Approved,Renewal
Professional,0QLWC000003DzSN4A0,GS-GSE-RRM-EFEX,Renewal Maintenance,,156.5,156.5,,Approved,Renewal
Premier,0QLWC000003DzSn4AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,322.36,322.36,,Approved,Renewal
Professional,0QLWC000003DzSO4A0,GS-GSE-RRM-EFTSF,Renewal Maintenance,,108.01,108.01,,Approved,Renewal
Premier,0QLWC000003DzSo4AK,GS-GSE-RRM-EFEXPR,Renewal Maintenance,,584.33,584.33,,Approved,Renewal
Professional,0QLWC000003DzSP4A0,GS-GSE-RRM-EFEX,Renewal Maintenance,,168.79,168.79,,Approved,Renewal
Professional,0QLWC000003DZSP4A4,GS-GSE-RRM-DMGA,Renewal Maintenance,,3496.98,3496.98,,Approved,Renewal
Premier,0QLWC000003DzSp4AK,GS-GSE-RRM-EFHT,Renewal Maintenance,,222.71,222.71,,Approved,Renewal
Professional,0QLWC000003DzSQ4A0,GS-GSE-RRM-EFTSF,Renewal Maintenance,,116.49,116.49,,Approved,Renewal
Professional,0QLWC000003DZSQ4A4,GS-GSE-RRM-EFAR,Renewal Maintenance,,629.3,629.3,,Approved,Renewal
Premier,0QLWC000003DzSq4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,222.71,222.71,,Approved,Renewal
Professional,0QLWC000003DzSR4A0,GS-GSE-RRM-EFEX,Renewal Maintenance,,182.04,182.04,,Approved,Renewal
Professional,0QLWC000003DZSR4A4,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2203.2,2203.2,,Approved,Renewal
Premier,0QLWC000003DzSr4AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,374.96,374.96,,Approved,Renewal
Professional,0QLWC000003DzSS4A0,GS-GSE-RRM-EFTSF,Renewal Maintenance,,125.63,125.63,,Approved,Renewal
Professional,0QLWC000003DZSS4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,6532.74,6532.74,,Approved,Renewal
Premier,0QLWC000003DzSs4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,259.06,259.06,,Approved,Renewal
Professional,0QLWC000003DZST4A4,GS-GSE-RRM-DMGA,Renewal Maintenance,,3242.54,3242.54,,Approved,Renewal
Professional,0QLWC000003DZSU4A4,GS-GSE-RRM-EFAR,Renewal Maintenance,,583.51,583.51,,Approved,Renewal
Professional,0QLWC000003DZSV4A4,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2042.9,2042.9,,Approved,Renewal
Premier,0QLWC000003DzSv4AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,338.06,338.06,,Approved,Renewal
Premier,0QLWC000003DzSW4A0,GS-GSE-RRM-EFEX,Renewal Maintenance,,347.67,347.67,,Approved,Renewal
Professional,0QLWC000003DZSW4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,6057.41,6057.41,,Approved,Renewal
Premier,0QLWC000003DzSw4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,233.56,233.56,,Approved,Renewal
Premier,0QLWC000003DzSX4A0,GS-GSE-RRM-EFTSF,Renewal Maintenance,,240.2,240.2,,Approved,Renewal
Professional,0QLWC000003DZSy4AO,GS-GSE-RNM-EFT8,New Maintenance,,0,0,,Approved,New
Premier,0QLWC000003DzSz4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,216.56,216.56,,Approved,Renewal
Premier,0QLWC000003DzT04AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,313.45,313.45,,Approved,Renewal
Professional,0QLWC000003DZT04AO,GS-GSE-RNM-SFTPNE,New Maintenance,,1283.33,1283.33,,Approved,New
Professional,0QLWC000003DZT14AO,GS-GSE-RRM-EFTSF,Renewal Maintenance,,226.62,226.62,,Approved,Renewal
Professional,0QLWC000003DZT24AO,GS-GSE-RRM-EFTSF,Renewal Maintenance,,226.62,226.62,,Approved,Renewal
Professional,0QLWC000003DZT34AO,GS-GSE-RRM-EFSERV,Renewal Maintenance,,760.78,760.78,,Approved,Renewal
Professional,0QLWC000003DZT44AO,GS-GSE-RRM-EERM,Renewal Maintenance,,5797.19,5797.19,,Approved,Renewal
Professional,0QLWC000003DZT54AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,558.44,558.44,,Approved,Renewal
Premier,0QLWC000003DZT64AO,GS-GSE-RRM-EFEX,Renewal Maintenance,,163.02,163.02,,Approved,Renewal
Premier,0QLWC000003DZT74AO,GS-GSE-RRM-EFTSF,Renewal Maintenance,,112.15,112.15,,Approved,Renewal
Professional,0QLWC000003DZT84AO,GS-GSE-RRM-EFEX,Renewal Maintenance,,108.68,108.68,,Approved,Renewal
Professional,0QLWC000003DZT94AO,GS-GSE-RRM-EFEX,Renewal Maintenance,,108.68,108.68,,Approved,Renewal
Professional,0QLWC000003DZTA4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,108.68,108.68,,Approved,Renewal
Professional,0QLWC000003DzTa4AK,GS-GSE-RNM-TRANNE,New Maintenance,,1050.5,1050.5,,Approved,Renewal
Professional,0QLWC000003DZTB4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,108.68,108.68,,Approved,Renewal
Professional,0QLWC000003DzTb4AK,GS-GSE-RNM-SCHENE,New Maintenance,,315.15,315.15,,Approved,Renewal
Professional,0QLWC000003DZTC4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,108.68,108.68,,Approved,Renewal
Professional,0QLWC000003DzTc4AK,GS-GSE-RNM-AAMNM,New Maintenance,,656.57,656.57,,Approved,Renewal
Professional,0QLWC000003DzTD4A0,GS-GSE-RNM-FOLDNE,New Maintenance,,365.75,365.75,,Approved,New
Professional,0QLWC000003DZTD4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,74,74,,Approved,Renewal
Professional,0QLWC000003DzTd4AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,355.17,355.17,,Approved,Renewal
Professional,0QLWC000003DzTE4A0,GS-GSE-RNM-TRANNE,New Maintenance,,665,665,,Approved,New
Professional,0QLWC000003DZTE4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,74,74,,Approved,Renewal
Professional,0QLWC000003DzTe4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,245.12,245.12,,Approved,Renewal
Professional,0QLWC000003DzTF4A0,GS-GSE-RNM-SCHENE,New Maintenance,,199.5,199.5,,Approved,New
Professional,0QLWC000003DZTF4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,74,74,,Approved,Renewal
Professional,0QLWC000003DzTf4AK,GS-GSE-RRM-EFTEX,Renewal Maintenance,,245.12,245.12,,Approved,Renewal
Professional,0QLWC000003DZTG4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,74,74,,Approved,Renewal
Professional,0QLWC000003DzTg4AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,355.17,355.17,,Approved,Renewal
Professional,0QLWC000003DzTH4A0,GS-GSE-RNM-AAMNM,New Maintenance,,415.63,415.63,,Approved,New
Professional,0QLWC000003DZTH4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,74,74,,Approved,Renewal
Professional,0QLWC000003DzTh4AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,245.12,245.12,,Approved,Renewal
Professional,0QLWC000003DzTI4A0,GS-GSE-RRM-EFEX,Renewal Maintenance,,306.29,306.29,,Approved,Renewal
Professional,0QLWC000003DZTI4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,328.36,328.36,,Approved,Renewal
Professional,0QLWC000003DzTi4AK,GS-GSE-RRM-EFAR,Renewal Maintenance,,604.04,604.04,,Approved,Renewal
Professional,0QLWC000003DzTJ4A0,GS-GSE-RRM-EFTSF,Renewal Maintenance,,211.39,211.39,,Approved,Renewal
Professional,0QLWC000003DZTJ4A4,GS-GSE-RRM-EFTSF,Renewal Maintenance,,226.62,226.62,,Approved,Renewal
Standard,0QLWC000003DzTj4AK,GS-CFT-RRM-CF9REN,Renewal Maintenance,,41.27,41.27,,Approved,Renewal
Professional,0QLWC000003DzTK4A0,GS-GSE-RRM-EFTEX,Renewal Maintenance,,211.39,211.39,,Approved,Renewal
Professional,0QLWC000003DZTK4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,328.36,328.36,,Approved,Renewal
Professional,0QLWC000003DzTL4A0,GS-GSE-RRM-EFEX,Renewal Maintenance,,306.29,306.29,,Approved,Renewal
Professional,0QLWC000003DZTL4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,328.36,328.36,,Approved,Renewal
Professional,0QLWC000003DzTM4A0,GS-GSE-RRM-EFTSF,Renewal Maintenance,,211.39,211.39,,Approved,Renewal
Professional,0QLWC000003DZTM4A4,GS-GSE-RRM-EFEX,Renewal Maintenance,,328.36,328.36,,Approved,Renewal
Professional,0QLWC000003DzTN4A0,GS-GSE-RRM-EFAR,Renewal Maintenance,,520.92,520.92,,Approved,Renewal
Standard,0QLWC000003DzTO4A0,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.59,35.59,,Approved,Renewal
Professional,0QLWC000003DzTQ4A0,GS-GSE-RNM-EENM,New Maintenance,,0,0,,Accepted,Amendment
Professional,0QLWC000003DzTV4A0,GS-GSE-RNM-FOLDNE,New Maintenance,,0,0,,Draft,Renewal
Standard,0QLWC000003DYcP4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Professional,0QLWC000003Dycq4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,6106.05,6106.05,,Approved,Renewal
Premier,0QLWC000003DYcq4AG,GS-GSE-RRM-EFAR,Renewal Maintenance,,246.9,246.9,,Approved,Renewal
Premier,0QLWC000003DYCq4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcQ4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Professional,0QLWC000003Dycr4AC,GS-GSE-RRM-DMGA,Renewal Maintenance,,3268.58,3268.58,,Approved,Renewal
Premier,0QLWC000003DYcr4AG,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1730.33,1730.33,,Approved,Renewal
Premier,0QLWC000003DYCr4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcR4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYcs4AG,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1730.33,1730.33,,Approved,Renewal
Premier,0QLWC000003DYCs4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcS4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYct4AG,GS-GSE-RRM-EFTAS,Renewal Maintenance,,864.82,864.82,,Approved,Renewal
Premier,0QLWC000003DYCt4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcT4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Professional,0QLWC000003Dycu4AC,GS-GSE-RRM-EERM,Renewal Maintenance,,5661.81,5661.81,,Approved,Renewal
Premier,0QLWC000003DYcu4AG,GS-GSE-RRM-EFTAS,Renewal Maintenance,,864.82,864.82,,Approved,Renewal
Premier,0QLWC000003DYCu4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcU4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Professional,0QLWC000003Dycv4AC,GS-GSE-RRM-DMGA,Renewal Maintenance,,3030.77,3030.77,,Approved,Renewal
Premier,0QLWC000003DYcv4AG,GS-GSE-RRM-EERM,Renewal Maintenance,,5130.29,5130.29,,Approved,Renewal
Premier,0QLWC000003DYCv4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcV4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYcw4AG,GS-GSE-RRM-EERM,Renewal Maintenance,,5130.29,5130.29,,Approved,Renewal
Premier,0QLWC000003DYCw4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,808.73,808.73,,Approved,Renewal
Standard,0QLWC000003DYcW4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYcx4AG,GS-GSE-RRM-EERM,Renewal Maintenance,,2565.14,2565.14,,Approved,Renewal
Premier,0QLWC000003DYCx4AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Standard,0QLWC000003DYcX4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYcy4AG,GS-GSE-RRM-EERM,Renewal Maintenance,,2565.14,2565.14,,Approved,Renewal
Premier,0QLWC000003DYCy4AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Professional,0QLWC000003DycY4AS,GS-GSE-RRM-EFEX,Renewal Maintenance,,165.6,165.6,,Approved,Renewal
Standard,0QLWC000003DYcY4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYcz4AG,GS-GSE-RRM-DMGA,Renewal Maintenance,,2823.84,2823.84,,Approved,Renewal
Premier,0QLWC000003DYCz4AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Professional,0QLWC000003DycZ4AS,GS-GSE-RRM-EFTSF,Renewal Maintenance,,114.29,114.29,,Approved,Renewal
Standard,0QLWC000003DYcZ4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,35.39,35.39,,Approved,Renewal
Premier,0QLWC000003DYd04AG,GS-GSE-RRM-DMGA,Renewal Maintenance,,1411.92,1411.92,,Approved,Renewal
Premier,0QLWC000003DYD04AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Premier,0QLWC000003DYd14AG,GS-GSE-RRM-EFAR,Renewal Maintenance,,507.82,507.82,,Approved,Renewal
Premier,0QLWC000003DYD14AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Premier,0QLWC000003DYd24AG,GS-GSE-RRM-EFAR,Renewal Maintenance,,253.9,253.9,,Approved,Renewal
Premier,0QLWC000003DYD24AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Premier,0QLWC000003DYd34AG,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1779.45,1779.45,,Approved,Renewal
Premier,0QLWC000003DYD34AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Professional,0QLWC000003Dyd44AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,505.78,505.78,,Approved,Renewal
Premier,0QLWC000003DYd44AG,GS-GSE-RRM-EFTAS,Renewal Maintenance,,889.38,889.38,,Approved,Renewal
Premier,0QLWC000003DyD44AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,256.77,256.77,,Approved,Renewal
Premier,0QLWC000003DYD44AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2833.91,2833.91,,Approved,Renewal
Professional,0QLWC000003Dyd54AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,349.06,349.06,,Approved,Renewal
Premier,0QLWC000003DYd54AG,GS-GSE-RRM-EERM,Renewal Maintenance,,5275.93,5275.93,,Approved,Renewal
Premier,0QLWC000003DyD54AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,177.39,177.39,,Approved,Renewal
Premier,0QLWC000003DYD54AO,GS-GSE-RNM-SFTPNE,New Maintenance,,1093.08,1093.08,,Approved,Renewal
Professional,0QLWC000003Dyd64AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,252.89,252.89,,Approved,Renewal
Premier,0QLWC000003DYd64AG,GS-GSE-RRM-EERM,Renewal Maintenance,,2637.96,2637.96,,Approved,Renewal
Premier,0QLWC000003DyD64AK,GS-GSE-RRM-EFHT,Renewal Maintenance,,177.39,177.39,,Approved,Renewal
Premier,0QLWC000003DYD64AO,GS-GSE-RNM-SCHENE,New Maintenance,,500.83,500.83,,Approved,Renewal
Professional,0QLWC000003Dyd74AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,174.53,174.53,,Approved,Renewal
Premier,0QLWC000003DYd74AG,GS-GSE-RRM-DMGA,Renewal Maintenance,,3045.5,3045.5,,Approved,Renewal
Premier,0QLWC000003DyD74AK,GS-GSE-RRM-EFTEX,Renewal Maintenance,,177.39,177.39,,Approved,Renewal
Premier,0QLWC000003DYD74AO,GS-GSE-RNM-EFT8,New Maintenance,,0,0,,Approved,Renewal
Professional,0QLWC000003Dyd84AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,279.82,279.82,,Approved,Renewal
Premier,0QLWC000003DYd84AG,GS-GSE-RRM-DMGA,Renewal Maintenance,,1522.76,1522.76,,Approved,Renewal
Premier,0QLWC000003DyD84AK,GS-GSE-RRM-EFEX,Renewal Maintenance,,256.77,256.77,,Approved,Renewal
Premier,0QLWC000003DYD84AO,GS-GSE-RNM-EFT8,New Maintenance,,0,0,,Approved,Renewal
Professional,0QLWC000003Dyd94AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,279.82,279.82,,Approved,Renewal
Premier,0QLWC000003DYd94AG,GS-GSE-RRM-EFAR,Renewal Maintenance,,547.68,547.68,,Approved,Renewal
Premier,0QLWC000003DyD94AK,GS-GSE-RRM-EFTSF,Renewal Maintenance,,177.39,177.39,,Approved,Renewal
Premier,0QLWC000003DYD94AO,GS-GSE-RNM-ARNM,New Maintenance,,500.83,500.83,,Approved,Renewal
Premier,0QLWC000003DyDA4A0,GS-GSE-RRM-EFHT,Renewal Maintenance,,177.39,177.39,,Approved,Renewal
Premier,0QLWC000003DYDA4A4,GS-GSE-RNM-ARNM,New Maintenance,,500.83,500.83,,Approved,Renewal
