AttributeValue,QuoteLineItemId,QuoteLineItem.Product2Id,QuoteLineItem.Product2.Name,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status
Professional,0QLWC000003DUEz4AO,01tWC00000DD1EXYA1,EFT BAM Portal-RenewalMaintenance,GS-GSE-RRM-EFBA,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF04AO,01tWC00000DD1EUYA1,EFT BAM Module-RenewalMaintenance,GS-GSE-RRM-EBMM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF14AO,01tWC00000DD1EUYA1,EFT BAM Module-RenewalMaintenance,GS-GSE-RRM-EBMM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF24AO,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF34AO,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF44AO,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF54AO,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF64AO,01tWC00000DD1EIYA1,EFT AS2 Module-RenewalMaintenance,GS-GSE-RRM-EFRM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF74AO,01tWC00000DD1EIYA1,EFT AS2 Module-RenewalMaintenance,GS-GSE-RRM-EFRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUF84AO,01tWC00000DD1yFYAT,WSM Module-RenewalMaintenance,GS-GSE-RRM-WSMM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUF94AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUFA4A4,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFa4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003DUFB4A4,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfb4AG,01tWC00000DD11aYAD,Advanced Authentication Modes - Yearly-NewMaintenance,GS-GSE-RNM-AAMYNM,New Maintenance,,,Approved
Premier,0QLWC000003DuFb4AK,01tWC00000DD1EPYA1,EFT Auditing & Reporting Module ARM-NewMaintenance,GS-GSE-RNM-EFTAU,New Maintenance,,,Approved
Premier,0QLWC000003DUFC4A4,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFc4AK,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Approved
Professional,0QLWC000003DUFD4A4,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfd4AG,01tWC00000DD13fYAD,Audit & Reporting - Yearly-NewMaintenance,GS-GSE-RNM-ARYNM,New Maintenance,,,Approved
Premier,0QLWC000003DUFE4A4,01tWC00000DD1EXYA1,EFT BAM Portal-RenewalMaintenance,GS-GSE-RRM-EFBA,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUFF4A4,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUff4AG,01tWC00000DD1HOYA1,Enterprise Actions - Yearly-NewMaintenance,GS-GSE-RNM-EAYNM,New Maintenance,,,Approved
Premier,0QLWC000003DUFG4A4,01tWC00000DD1EUYA1,EFT BAM Module-RenewalMaintenance,GS-GSE-RRM-EBMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUFH4A4,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfh4AG,01tWC00000DD1JnYAL,Folder Monitor - Yearly-NewMaintenance,GS-GSE-RNM-FMYNM,New Maintenance,,,Approved
Premier,0QLWC000003DUFI4A4,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003DuFJ4A0,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUFJ4A4,01tWC00000DD1EIYA1,EFT AS2 Module-RenewalMaintenance,GS-GSE-RRM-EFRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfj4AG,01tWC00000DCxmHYAT,Transfer Actions - Yearly-NewMaintenance,GS-GSE-RNM-TAYNM,New Maintenance,,,Approved
Professional,0QLWC000003DuFK4A0,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUFK4A4,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFk4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Draft
Professional,0QLWC000003DuFL4A0,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUFL4A4,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfl4AG,01tWC00000DD1LeYAL,FTPS Server - Yearly-NewMaintenance,GS-GSE-RNM-FSYNM,New Maintenance,,,Approved
Premier,0QLWC000003DuFl4AK,01tWC00000DD1EPYA1,EFT Auditing & Reporting Module ARM-NewMaintenance,GS-GSE-RNM-EFTAU,New Maintenance,,,Draft
Professional,0QLWC000003DuFM4A0,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUFM4A4,01tWC00000DD1yFYAT,WSM Module-RenewalMaintenance,GS-GSE-RRM-WSMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFm4AK,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Draft
Premier,0QLWC000003DUfM4AW,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUFN4A4,01tWC00000DD1yFYAT,WSM Module-RenewalMaintenance,GS-GSE-RRM-WSMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfn4AG,01tWC00000DD1Q0YAL,HTTPS Server (includes Web client) - Yearly-NewMaintenance,GS-GSE-RNM-HSWCYNM,New Maintenance,,,Approved
Professional,0QLWC000003DUfN4AW,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUfO4AW,01tWC00000DD1FNYA1,EFT FM Module-RenewalMaintenance,GS-GSE-RRM-EFFM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUfP4AW,01tWC00000DD1G9YAL,EFT TE Module-RenewalMaintenance,GS-GSE-RRM-ETMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfq4AG,01tWC00000DD1UsYAL,PGP Actions - Yearly-NewMaintenance,GS-GSE-RNM-PAYNM,New Maintenance,,,Approved
Professional,0QLWC000003DUfQ4AW,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUfR4AW,01tWC00000DD1yFYAT,WSM Module-RenewalMaintenance,GS-GSE-RRM-WSMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfs4AG,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Approved
Professional,0QLWC000003DUfS4AW,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFT4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003DUfT4AW,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFU4A0,01tWC00000DD1EPYA1,EFT Auditing & Reporting Module ARM-NewMaintenance,GS-GSE-RNM-EFTAU,New Maintenance,,,Approved
Premier,0QLWC000003DUfu4AG,01tWC00000DD1e1YAD,Scheduler - Yearly-NewMaintenance,GS-GSE-RNM-SYNM,New Maintenance,,,Approved
Professional,0QLWC000003DUfU4AW,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DuFV4A0,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Approved
Professional,0QLWC000003DuFv4AK,01tWC00000DD1RgYAL,Multi-site Gateway-NewMaintenance,GS-GSE-RNM-MSGNEW,New Maintenance,,,Approved
Professional,0QLWC000003DUfV4AW,01tWC00000DD1CRYA1,DMZ Gateway Single Site-RenewalMaintenance,GS-GSE-RRM-DMRM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DuFw4AK,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DUfW4AW,01tWC00000DD1FSYA1,EFT FTC Module-RenewalMaintenance,GS-GSE-RRM-EFTFT,Renewal Maintenance,,,Approved
Premier,0QLWC000003DUfx4AG,01tWC00000DD11aYAD,Advanced Authentication Modes - Yearly-NewMaintenance,GS-GSE-RNM-AAMYNM,New Maintenance,,,Approved
Professional,0QLWC000003Dju34AC,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjU34AK,01tWC00000DD1Q0YAL,HTTPS Server (includes Web client) - Yearly-NewMaintenance,GS-GSE-RNM-HSWCYNM,New Maintenance,,,Approved
Professional,0QLWC000003Dju44AC,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003Dju54AC,01tWC00000DD1EqYAL,EFT Express ARM-RenewalMaintenance,GS-GSE-RRM-EFTEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003Dju64AC,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003Dju74AC,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003Dju84AC,01tWC00000DD1EqYAL,EFT Express ARM-RenewalMaintenance,GS-GSE-RRM-EFTEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjU84AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003Dju94AC,01tWC00000DD1EqYAL,EFT Express ARM-RenewalMaintenance,GS-GSE-RRM-EFTEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003Djua4AC,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuA4AS,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjUB4A0,01tWC00000DD11aYAD,Advanced Authentication Modes - Yearly-NewMaintenance,GS-GSE-RNM-AAMYNM,New Maintenance,,,Approved
Professional,0QLWC000003Djub4AC,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuB4AS,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003Djuc4AC,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjUD4A0,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Approved
Professional,0QLWC000003Djud4AC,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003Djue4AC,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjUF4A0,01tWC00000DD1Q0YAL,HTTPS Server (includes Web client) - Yearly-NewMaintenance,GS-GSE-RNM-HSWCYNM,New Maintenance,,,Approved
Professional,0QLWC000003Djuf4AC,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djug4AC,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuh4AC,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUh4AK,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djui4AC,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUi4AK,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuI4AS,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuj4AC,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUj4AK,01tWC00000DD1FWYA1,EFT HTTP/S Module-RenewalMaintenance,GS-GSE-RRM-EFHT,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuJ4AS,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjUK4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003Djuk4AC,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUk4AK,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuK4AS,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djul4AC,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUl4AK,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuL4AS,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djum4AC,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUm4AK,01tWC00000DD1FWYA1,EFT HTTP/S Module-RenewalMaintenance,GS-GSE-RRM-EFHT,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjUN4A0,01tWC00000DD11aYAD,Advanced Authentication Modes - Yearly-NewMaintenance,GS-GSE-RNM-AAMYNM,New Maintenance,,,Approved
Premier,0QLWC000003Djun4AC,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUn4AK,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Premier,0QLWC000003Djuo4AC,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUo4AK,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Premier,0QLWC000003DjUP4A0,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Approved
Premier,0QLWC000003Djup4AC,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUp4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003Djuq4AC,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjUR4A0,01tWC00000DD1Q0YAL,HTTPS Server (includes Web client) - Yearly-NewMaintenance,GS-GSE-RNM-HSWCYNM,New Maintenance,,,Approved
Premier,0QLWC000003Djur4AC,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djus4AC,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUs4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003Djut4AC,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuu4AC,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuU4AS,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuv4AC,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuV4AS,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuw4AC,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuW4AS,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djux4AC,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuX4AS,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuy4AC,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUy4AK,01tWC00000DD1FWYA1,EFT HTTP/S Module-RenewalMaintenance,GS-GSE-RRM-EFHT,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjuY4AS,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djuz4AC,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjUz4AK,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003DjuZ4AS,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djv04AC,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjV04AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003Djv14AC,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjV14AK,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djv24AC,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003DjV24AK,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djv34AC,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjV64AK,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjV74AK,01tWC00000DD1CRYA1,DMZ Gateway Single Site-RenewalMaintenance,GS-GSE-RRM-DMRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjV84AK,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003DJV84AO,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003DjV94AK,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjVA4A0,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjVB4A0,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djvb4AC,01tWC00000DD1DzYAL,EFT 8 Enterprise-NewMaintenance,GS-GSE-RNM-E8EM,New Maintenance,,,Approved
Premier,0QLWC000003DjVC4A0,01tWC00000DD1GHYA1,EFT Workspaces-RenewalMaintenance,GS-GSE-RRM-EWRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003Djvc4AC,01tWC00000DD1DzYAL,EFT 8 Enterprise-NewMaintenance,GS-GSE-RNM-E8EM,New Maintenance,,,Approved
Premier,0QLWC000003DjVD4A0,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjVE4A0,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003DJVE4A4,01tWC00000DD13fYAD,Audit & Reporting - Yearly-NewMaintenance,GS-GSE-RNM-ARYNM,New Maintenance,,,Approved
Premier,0QLWC000003DjVF4A0,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003DJVF4A4,01tWC00000DD1Q0YAL,HTTPS Server (includes Web client) - Yearly-NewMaintenance,GS-GSE-RNM-HSWCYNM,New Maintenance,,,Approved
Premier,0QLWC000003DjVG4A0,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjVH4A0,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003DJVH4A4,01tWC00000DD1kbYAD,SFTP Server - Yearly-NewMaintenance,GS-GSE-RNM-SSYNM,New Maintenance,,,Approved
Premier,0QLWC000003DjVI4A0,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjVJ4A0,01tWC00000DD1GHYA1,EFT Workspaces-RenewalMaintenance,GS-GSE-RRM-EWRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003DJVK4A4,01tWC00000DD1GFYA1,EFT Workspaces-NewMaintenance,GS-GSE-RNM-EFTW,New Maintenance,,,Approved
Premier,0QLWC000003DjvT4AS,01tWC00000DD1CPYA1,DMZ Gateway Enterprise 3-NewMaintenance,GS-GSE-RNM-DMNM,New Maintenance,,,Approved
Premier,0QLWC000003DjvV4AS,01tWC00000DD11oYAD,Advanced Security Module ASM-NewMaintenance,GS-GSE-RNM-ASMANM,New Maintenance,,,Approved
Premier,0QLWC000003DjvW4AS,01tWC00000DD1EPYA1,EFT Auditing & Reporting Module ARM-NewMaintenance,GS-GSE-RNM-EFTAU,New Maintenance,,,Approved
Professional,0QLWC000003DJvx4AG,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003DjvX4AS,01tWC00000DD1FdYAL,EFT OpenPGP Module-NewMaintenance,GS-GSE-RNM-EFTO,New Maintenance,,,Approved
Professional,0QLWC000003DJvy4AG,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
