Id,Product2Id,Product2.Name,Product2.ProductCode,Product2.Family,Product2.IsActive,Pricebook2Id,Pricebook2.Name,CurrencyIsoCode,UnitPrice,IsActive
01uWC000005q6FxYAI,01tWC00000DD22wYAD,Sequel Data Warehouse (RODIN) Select License - Silver Edition-RenewalMaintenance,BI-SDW-RRM-SDWSSERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6G3YAI,01tWC00000DD22xYAD,Sequel Data Warehouse (RODIN) Select License - Silver Edition-NewMaintenance,BI-SDW-RNM-SDWSSENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6G9YAI,01tWC00000DD22yYAD,SEQUEL Data Warehouse Bundle - Bronze Edition-RenewalMaintenance,BI-SDW-RRM-SDWBBERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GFYAY,01tWC00000DD22zYAD,SEQUEL Data Warehouse Bundle - Bronze Edition-NewMaintenance,BI-SDW-RNM-SDWBBENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GLYAY,01tWC00000DD230YAD,SEQUEL Data Warehouse Bundle - Gold Edition-RenewalMaintenance,BI-SDW-RRM-SDWBGERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GRYAY,01tWC00000DD231YAD,SEQUEL Data Warehouse Bundle - Gold Edition-NewMaintenance,BI-SDW-RNM-SDWBGENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GXYAY,01tWC00000DD232YAD,SEQUEL Data Warehouse Bundle - Platinum Edition-RenewalMaintenance,BI-SDW-RRM-SDWBPERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GdYAI,01tWC00000DD233YAD,SEQUEL Data Warehouse Bundle - Platinum Edition-NewMaintenance,BI-SDW-RNM-SDWBPENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GjYAI,01tWC00000DD234YAD,SEQUEL Data Warehouse Bundle - Silver Edition-RenewalMaintenance,BI-SDW-RRM-SDWBSERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GpYAI,01tWC00000DD235YAD,SEQUEL Data Warehouse Bundle - Silver Edition-NewMaintenance,BI-SDW-RNM-SDWBSENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6GvYAI,01tWC00000DD238YAD,"Robot Bundle - Console, Alert, Network-RenewalMaintenance",SM-ROB-RRM-RBCANRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6H1YAI,01tWC00000DD239YAD,"Robot Bundle - Console, Alert, Network-NewMaintenance",SM-ROB-RNM-RBCANNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6H7YAI,01tWC00000DD23AYAT,Robot Bundle - Schedule & Alert-RenewalMaintenance,SM-ROB-RRM-RBSARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6HDYAY,01tWC00000DD23BYAT,Robot Bundle - Schedule & Alert-NewMaintenance,SM-ROB-RNM-RBSANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6HJYAY,01tWC00000DD23CYAT,"Robot Bundle - Schedule, Alert, Network-RenewalMaintenance",SM-ROB-RRM-RBSANRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6HPYAY,01tWC00000DD23DYAT,"Robot Bundle - Schedule, Alert, Network-NewMaintenance",SM-ROB-RNM-RBSANNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6HnYAI,01tWC00000DD21eYAD,EFT Folder Monitor Module FMM-RenewalMaintenance,GS-GSE-RRM-EFMMFRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6HtYAI,01tWC00000DD21fYAD,EFT Remote Agent Module (RAM)-NewMaintenance,GS-GSE-RNM-ERAM(NM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6HzYAI,01tWC00000DD21gYAD,EFT Remote Agent Module (RAM)-RenewalMaintenance,GS-GSE-RRM-ERAM(RM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6I5YAI,01tWC00000DD21hYAD,EFT Secure Mobile Access Module (SMAM)-NewMaintenance,GS-GSE-RNM-ESMAM(NM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IBYAY,01tWC00000DD21iYAD,EFT Secure Mobile Access Module (SMAM)-RenewalMaintenance,GS-GSE-RRM-ESMAM(RM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IHYAY,01tWC00000DD21jYAD,EFT Timer Event Module TEM-RenewalMaintenance,GS-GSE-RRM-ETEMTRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6INYAY,01tWC00000DD21mYAD,EFT SMB Web Client WTC 50 Seats-NewMaintenance,GS-GSE-RNM-ESW50SNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6ITYAY,01tWC00000DD21nYAD,EFT SMB Web Client WTC 50 Seats-RenewalMaintenance,GS-GSE-RRM-ESW50SRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IZYAY,01tWC00000DD21oYAD,FTPS Server-RenewalMaintenance,GS-GSE-RRM-FSRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IfYAI,01tWC00000DD21pYAD,Transfer Actions-RenewalMaintenance,GS-GSE-RRM-TARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IlYAI,01tWC00000DD21sYAD,GoAnywhere Core Server Bundle with Gateway-NewMaintenance,GOA-GAM-RNM-GCSBWGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IrYAI,01tWC00000DD21tYAD,GoAnywhere Core Server Bundle with Gateway-RenewalMaintenance,GOA-GAM-RRM-GCSBWGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6IxYAI,01tWC00000DD21wYAD,GoAnywhere PeSIT Express Bundle with Gateway-NewMaintenance,GOA-GAM-RNM-GPEBWGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6J3YAI,01tWC00000DD21xYAD,GoAnywhere PeSIT Express Bundle with Gateway-RenewalMaintenance,GOA-GAM-RRM-GPEBWGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6J9YAI,01tWC00000DD21yYAD,GoAnywhere PeSIT Starter Bundle with Gateway-NewMaintenance,GOA-GAM-RNM-GPSBWGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6JFYAY,01tWC00000DD21zYAD,GoAnywhere PeSIT Starter Bundle with Gateway-RenewalMaintenance,GOA-GAM-RRM-GPSBWGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6L2YAI,01tWC00000DD22QYAT,AS2 Client/Server-RenewalMaintenance,GS-GSE-RRM-AS2CRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6L8YAI,01tWC00000DD22RYAT,Collaboration Bundle-NewMaintenance,GS-GSE-RNM-COLBNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6LEYAY,01tWC00000DD22SYAT,Collaboration Bundle-RenewalMaintenance,GS-GSE-RRM-COLBRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6LKYAY,01tWC00000DD22TYAT,Core Server Bundle-RenewalMaintenance,GS-GSE-RRM-CSBRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6LQYAY,01tWC00000DD22UYAT,DMZ Gateway Enterprise 3 - Multi-Site-NewMaintenance,GS-GSE-RNM-DGE3MSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6LbYAI,01tWC00000DD22WYAT,DMZ Gateway Enterprise 3 - Multi-Site Upgrade-NewMaintenance,GS-GSE-RNM-DGE3MUNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6LmYAI,01tWC00000DD22YYAT,EFT Accelerate-NewMaintenance,GS-GSE-RNM-EFTACNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6LxYAI,01tWC00000DD22aYAD,EFT Continuum BAM Portal-RenewalMaintenance,GS-GSE-RRM-ECBPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6M3YAI,01tWC00000DD22bYAD,EFT Express Auditing & Reporting Module ARM-RenewalMaintenance,GS-GSE-RRM-EEARMARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6M9YAI,01tWC00000DD22cYAD,EFT Express Security Module ESM-RenewalMaintenance,GS-GSE-RRM-EESMERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6MFYAY,01tWC00000DD22dYAD,EFT SFTP SSH2 Module-RenewalMaintenance,GS-GSE-RRM-ESSMRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6MLYAY,01tWC00000DD22eYAD,Enterprise Actions-RenewalMaintenance,GS-GSE-RRM-ENTACRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6haYAA,01tWC00000DD1hUYAT,Tripwire Enterprise Console-NewMaintenance,FIM-FIM-RNM-TECNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6hgYAA,01tWC00000DD1hZYAT,Tripwire Enterprise Express Console-NewMaintenance,FIM-FIM-RNM-TEECNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6hmYAA,01tWC00000DD1hlYAD,Tripwire Enterprise for Desktops-NewMaintenance,FIM-FIM-RNM-TEDM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6hsYAA,01tWC00000DD1hwYAD,Tripwire Enterprise for File Systems-NewMaintenance,FIM-FIM-RNM-TEFSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6i3YAA,01tWC00000DD1mdYAD,TE Academic Institution Site License - Database-NewMaintenance,FIM-FIM-RNM-TEA,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6i9YAA,01tWC00000DD1mgYAD,TE Academic Institution Site License - Desktop-NewMaintenance,FIM-FIM-RNM-TEAC,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6iFYAQ,01tWC00000DD1mjYAD,TE Academic Institution Site License - Directory Services-NewMaintenance,FIM-FIM-RNM-TENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6iLYAQ,01tWC00000DD1moYAD,Tripwire Enterprise for Large Stores (up to 75 FS)-NewMaintenance,FIM-FIM-RNM-TELSUT,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6iWYAQ,01tWC00000DD1mrYAD,"Tripwire Enterprise for Large Stores w/ ND & DB (up to 75 FS, 75 ND & 1 DB)-NewMaintenance",FIM-FIM-RNM-TELSWN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6ihYAA,01tWC00000DD1muYAD,Tripwire Enterprise for Microsoft Exchange-NewMaintenance,FIM-FIM-RNM-TEMENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6inYAA,01tWC00000DD1n0YAD,Tripwire Enterprise for Microsoft IIS-NewMaintenance,FIM-FIM-RNM-TEMINM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6itYAA,01tWC00000DD1n4YAD,Tripwire Enterprise for Mid-Size Stores (Up to 20 FS)-NewMaintenance,FIM-FIM-RNM-TEMSSU,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6j4YAA,01tWC00000DD1n7YAD,"Tripwire Enterprise for Mid-Size Stores w/ ND & DB (up to 20 FS, 20 ND & 1 DB)-NewMaintenance",FIM-FIM-RNM-TEMSSW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jFYAQ,01tWC00000DD1nDYAT,Tripwire Enterprise for Network Devices-NewMaintenance,FIM-FIM-RNM-TENDNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jLYAQ,01tWC00000DD1nIYAT,Tripwire Enterprise for POS End Point Systems-NewMaintenance,FIM-FIM-RNM-TEPM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jRYAQ,01tWC00000DD1nNYAT,Tripwire Enterprise for POS Servers-NewMaintenance,FIM-FIM-RNM-TEPSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jXYAQ,01tWC00000DD1nRYAT,Tripwire Enterprise for Small Stores (up to 5 FS)-NewMaintenance,FIM-FIM-RNM-TESSUT,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jdYAA,01tWC00000DD1noYAD,Tripwire for Databases-NewMaintenance,FIM-FIM-RNM-TDNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jjYAA,01tWC00000DD1nsYAD,Tripwire for Directory Services-NewMaintenance,FIM-FIM-RNM-TDSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6jpYAA,01tWC00000DD1o1YAD,Tripwire for Servers-NewMaintenance,FIM-FIM-RNM-TSNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6k0YAA,01tWC00000DD1oQYAT,Tripwire Log Center Advanced Log Collector-NewMaintenance,FIM-TLC-RNM-TLCM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6kGYAQ,01tWC00000DD1oWYAT,Tripwire Log Center Console-NewMaintenance,FIM-TLC-RNM-TLCCNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6kRYAQ,01tWC00000DD1obYAD,Tripwire Log Center for Databases (includes Remote Log Collector)-NewMaintenance,FIM-TLC-RNM-TRIPWL,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6l2YAA,01tWC00000DD20QYAT,"Fortra DCS ""Advance"" ULTRA Package - Government-RenewalMaintenance",DP-DC-RRM-FDAUPGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6l8YAA,01tWC00000DD20RYAT,"Fortra DCS ""Advance"" ULTRA Package - Government-NewMaintenance",DP-DC-RNM-FDAUPGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6lEYAQ,01tWC00000DD20SYAT,"Fortra DCS ""Plus"" ULTRA Package - Government-RenewalMaintenance",DP-DC-RRM-FDPUPGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6lKYAQ,01tWC00000DD20TYAT,"Fortra DCS ""Plus"" ULTRA Package - Government-NewMaintenance",DP-DC-RNM-FDPUPGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6lQYAQ,01tWC00000DD20qYAD,VMC - Security Agent-RenewalMaintenance,SM-VMC-RRM-VSARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6lWYAQ,01tWC00000DD20rYAD,VMC - Security Agent-NewMaintenance,SM-VMC-RNM-VSANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6lcYAA,01tWC00000DD20sYAD,"Robot Bundle - Schedule, Alert, Replay-RenewalMaintenance",SM-ROB-RRM-RBSARRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6liYAA,01tWC00000DD20tYAD,"Robot Bundle - Schedule, Alert, Replay-NewMaintenance",SM-ROB-RNM-RBSARNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6loYAA,01tWC00000DD20uYAD,Robot Bundle - Console & Alert-RenewalMaintenance,SM-ROB-RRM-RBCARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6luYAA,01tWC00000DD20vYAD,Robot Bundle - Console & Alert-NewMaintenance,SM-ROB-RNM-RBCANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6m0YAA,01tWC00000DD20wYAD,Fortra DCS for DaR (Data at rest) with DCS INTELLIGENT PROTECTION - Government-RenewalMaintenance,DP-DC-RRM-DCDARGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6m6YAA,01tWC00000DD20xYAD,Fortra DCS for DaR (Data at rest) with DCS INTELLIGENT PROTECTION - Government-NewMaintenance,DP-DC-RNM-DCDARGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6mHYAQ,01tWC00000DD21KYAT,Audit & Reporting-RenewalMaintenance,GS-GSE-RRM-AUDREPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6mNYAQ,01tWC00000DD21LYAT,Cloud Connector Actions-RenewalMaintenance,GS-GSE-RRM-CCARM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6mTYAQ,01tWC00000DD21MYAT,DMZ Gateway 3 - Single Site-RenewalMaintenance,GS-GSE-RRM-DG3SSRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6mjYAA,01tWC00000DD21PYAT,EFT 7 Enterprise-RenewalMaintenance,GS-GSE-RRM-EFT7ERM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6mpYAA,01tWC00000DD21QYAT,EFT 7 Express-NewMaintenance,GS-GSE-RNM-EFT7EXNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6n0YAA,01tWC00000DD21SYAT,EFT 7 Express Upgrade-NewMaintenance,GS-GSE-RNM-EFT7EUNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6n6YAA,01tWC00000DD21TYAT,EFT 7 Express Upgrade-RenewalMaintenance,GS-GSE-RRM-E7EURM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6nMYAQ,01tWC00000DD21XYAT,EFT Advanced Workflow Engine (AWE) Module-RenewalMaintenance,GS-GSE-RRM-EAWEMRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6nXYAQ,01tWC00000DD21ZYAT,EFT Business Activity Monitor (BAM)-RenewalMaintenance,GS-GSE-RRM-EBAMRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6ndYAA,01tWC00000DD21aYAD,EFT Continuum Business Activity Monitor (BAM)-RenewalMaintenance,GS-GSE-RRM-ECBAMRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6njYAA,01tWC00000DD21bYAD,EFT Express Mobile Transfer Client-NewMaintenance,GS-GSE-RNM-EEMTCNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6npYAA,01tWC00000DD21cYAD,EFT File Transfer Client Module FTC-RenewalMaintenance,GS-GSE-RRM-EFTCMFRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6uTYAQ,01tWC00000DCwWUYA1,IP360-NewMaintenance,FIM-FIM-RNM-IP36NE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6ueYAA,01tWC00000DCwWgYAL,IPP-NewMaintenance,IPP-IPP-RNM-IPPNEW,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6ukYAA,01tWC00000DCwWhYAL,IPP-RenewalMaintenance,IPP-IPP-RRM-IPPREN,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6uqYAA,01tWC00000DCxkqYAD,TE Academic Institution Site License - File Systems-NewMaintenance,FIM-FIM-RNM-TACADE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6uwYAA,01tWC00000DCxkuYAD,TE Academic Institution Site License - Network Device-NewMaintenance,FIM-FIM-RNM-TEAIN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6v2YAA,01tWC00000DCxkxYAD,TE Academic Institution Site License - VMWare ESX-NewMaintenance,FIM-FIM-RNM-TEAINS,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6v8YAA,01tWC00000DCxlZYAT,TFS for Workstations-NewMaintenance,FIM-FIM-RNM-TFSWNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6vJYAQ,01tWC00000DCyyBYAT,VnE Manager Ev-NewMaintenance,FIM-FIM-RNM-VEMENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6vUYAQ,01tWC00000DCyyIYAT,VnE Manager Ev Express-NewMaintenance,FIM-FIM-RNM-VEMEEN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6vaYAA,01tWC00000DCyyKYAT,VnE Manager Ev Limited-NewMaintenance,FIM-FIM-RNM-VEMELN,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6vlYAA,01tWC00000DCyyRYAT,Vulnerability Management-NewMaintenance,VM-DDL-RNM-VULNNE,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6vrYAA,01tWC00000DCyySYAT,Vulnerability Management-RenewalMaintenance,VM-DDL-RRM-VULNRE,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6w2YAA,01tWC00000DCzhLYAT,GoAnywhere Collaboration Bundle with Gateway-NewMaintenance,GOA-GAM-RNM-GCBGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6xkYAA,01tWC00000DCzhMYAT,GoAnywhere Premium Bundle - Clustered-RenewalMaintenance,GOA-GAM-RRM-GPBCRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6xqYAA,01tWC00000DCzhNYAT,GoAnywhere Premium Bundle - Clustered-NewMaintenance,GOA-GAM-RNM-GPBCNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6xwYAA,01tWC00000DCzhOYAT,GoAnywhere Premium Bundle with Threat Protection-RenewalMaintenance,GOA-GAM-RRM-GPBTPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6y2YAA,01tWC00000DCzhPYAT,GoAnywhere Premium Bundle with Threat Protection-NewMaintenance,GOA-GAM-RNM-GPBTPNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6y8YAA,01tWC00000DCzhQYAT,GoAnywhere Starter Bundle with Gateway-RenewalMaintenance,GOA-GAM-RRM-GSBGRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yEYAQ,01tWC00000DCzhRYAT,GoAnywhere Starter Bundle with Gateway-NewMaintenance,GOA-GAM-RNM-GSBGNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yKYAQ,01tWC00000DCzhSYAT,GoAnywhere Starter Bundle with Gateway and Threat Protection-RenewalMaintenance,GOA-GAM-RRM-GSBGTPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yQYAQ,01tWC00000DCzhTYAT,GoAnywhere Starter Bundle with Gateway and Threat Protection-NewMaintenance,GOA-GAM-RNM-GSBGTPNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yWYAQ,01tWC00000DCzhUYAT,Insite Analytics - Core-RenewalMaintenance,BI-ISA-RRM-IACRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6ycYAA,01tWC00000DCzhVYAT,Insite Analytics - Core-NewMaintenance,BI-ISA-RNM-IACNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yiYAA,01tWC00000DCzhWYAT,Insite Analytics - Premium-RenewalMaintenance,BI-ISA-RRM-IAPRMRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yoYAA,01tWC00000DCzhXYAT,Insite Analytics - Premium-NewMaintenance,BI-ISA-RNM-IAPRMNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6yuYAA,01tWC00000DCzhYYAT,Insite Analytics - Pro-RenewalMaintenance,BI-ISA-RRM-IAPROM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6z0YAA,01tWC00000DCzhZYAT,Insite Analytics - Pro-NewMaintenance,BI-ISA-RNM-IAPRONM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6z6YAA,01tWC00000DCzhcYAD,SEQUEL SMB Bundle - Primary-RenewalMaintenance,BI-SQ-RRM-SSBPRM,Renewal Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6zCYAQ,01tWC00000DCzhdYAD,SEQUEL SMB Bundle - Primary-NewMaintenance,BI-SQ-RNM-SSBPNM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6zrYAA,01tWC00000DD1tYYAT,Tripwire State Analyzer-NewMaintenance,FIM-FIM-RNM-TSANM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
01uWC000005q6zxYAA,01tWC00000DD1tcYAD,Tripwire State Analyzer Express-NewMaintenance,FIM-FIM-RNM-TSAENM,New Maintenance,true,01sa5000001vuxlAAA,Standard Price Book,USD,0,true
