Allow_Regional_Pricing__c,AvailabilityDate,BasedOnId,BillingPolicyId,CPW_Max__c,CPW_Min__c,CanUseQuantitySchedule,CanUseRevenueSchedule,ConfigureDuringSale,CurrencyIsoCode,CustomDecompositionScope,Custom_Product_Name__c,DecompositionScope,Description,DiscontinuedDate,DisplayUrl,EndOfLifeDate,Excluded_Feature_Codes__c,ExternalDataSourceId,ExternalId,External_ID__c,Family,Final_SKU_Name_License_Type__c,Finance_Business_Unit__c,Fortra_Product_Type__c,FulfillmentQtyCalcMethod,GearsetExternalId__c,Hardware_ID__c,Has_Attribute_Pricing__c,HelpText,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Legacy_Brand_Name__c,Legacy_ProductId__c,Legacy_Product_Number__c,License_Type__c,Name,NumberOfQuantityInstallments,NumberOfRevenueInstallments,Parent_Category_Name__c,Power_Split_Type__c,Practice__c,Primary_Catalog_Name__c,Primary_Category_Name__c,Processor_Min__c,ProductCode,ProductType__c,Product_Descriptions__c,Product_Lifecycle_Stage__c,Product_Selling_Model_Type__c,Project_Template__c,QuantityInstallmentPeriod,QuantityScheduleType,QuantityUnitOfMeasure,RecordTypeId,Required_Feature_Codes__c,Rev_Category_Name__c,Rev_Category__c,Rev_Schedule__c,RevenueInstallmentPeriod,RevenueScheduleType,Revenue_Recognition_Schedule_Template__c,Revenue_Treatment__c,Solution_Category__c,Solution_Group__c,Solution__c,StockKeepingUnit,TaxPolicyId,Type,UnitOfMeasureId,Unit__c,UsageModelType,Workday_Sales_Item_ID__c,c2g__CODAAllowDeleteInUse__c,c2g__CODAExternalId__c,c2g__CODAIncludeInIncomeSchedule__c,c2g__CODAIncomeSchedule__c,c2g__CODAInputTaxCode__c,c2g__CODAPurchaseAnalysisAccount__c,c2g__CODASalesRevenueAccount__c,c2g__CODASalesTaxRule__c,c2g__CODASalesTaxStatus__c,c2g__CODATaxCode__c,c2g__CODAUnitOfWork__c,c2g__Email__c,c2g__PlaceOfSupply__c,c2g__ReverseCharge__c,fferpcore__SalesTaxStatus__c,fferpcore__TaxCode__c,pse__Forecast_Curve__c,pse__IsServicesProduct__c,pse__ServicesCreditValue__c
True,2026-01-10T04:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,GoAnywhere Health Check,OrderLineItem,Services | Standalone,,,,,,,,Services,GoAnywhere Health Check - Services,BU56,Services,,LAYdN1DD00000CWt10,False,False,,True,True,False,Linoma,"B19A95FE-A61C-E811-80EB-0050569F6BB1, 2E8BF515-7BA1-E811-80F0-0050569F6BB1","LN01917, LN01918",Services,GoAnywhere Health Check,,,GoAnywhere,Order Line Only,aAuct000000FmdwCAC,Tech,GoAnywhere MFT,,GOA-GAM-NRST-GAHC,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,GoAnywhere,Managed File Transfer,GoAnywhere MFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T18:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,GoAnywhere Services,OrderLineItem,Services | Fundamentals Certification(1) Public ILT,,,,,,,,Services,GoAnywhere Services - Services,BU56,Services,,TAYP01DD00000CWt10,False,False,,True,True,False,Linoma,"D1E51445-BFF6-EB11-811A-0050569F6BB1, DDE51445-BFF6-EB11-811A-0050569F6BB1, 9D8E9D28-6B70-E611-80DB-0050569F6BB1, 958E9D28-6B70-E611-80DB-0050569F6BB1, 978E9D28-6B70-E611-80DB-0050569F6BB1, 998E9D28-6B70-E611-80DB-0050569F6BB1, 9B8E9D28-6B70-E611-80DB-0050569F6BB1, A58E9D28-6B70-E611-80DB-0050569F6BB1, A9E51445-BFF6-EB11-811A-0050569F6BB1, B7E51445-BFF6-EB11-811A-0050569F6BB1, B9E51445-BFF6-EB11-811A-0050569F6BB1, BBE51445-BFF6-EB11-811A-0050569F6BB1, 98AFAF6D-76A4-EC11-983F-00224829F9B0","LN02011, LN02017, LN01908, LN01904, LN01905, LN01906, LN01907, LN01912, LN02000, LN02007, LN02008, LN02009, LN02075",Services,GoAnywhere Services,,,GoAnywhere,Order Line Only,aAuct000000FmdwCAC,Tech,GoAnywhere MFT,,GOA-GAM-NRST-GAS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,GoAnywhere,Managed File Transfer,GoAnywhere MFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051Qq7EAE,,,,False,False,Allowed,USD,,GoAnywhere Training,,Services | Expert Certification | Private Instructor Led Training (extra student),,,,,,,,Training,GoAnywhere Training - Services,BU56,Training,,LAYxO1DD00000CWt10,False,False,,True,True,False,Linoma,"A38E9D28-6B70-E611-80DB-0050569F6BB1, CFE51445-BFF6-EB11-811A-0050569F6BB1, D3E51445-BFF6-EB11-811A-0050569F6BB1, D7E51445-BFF6-EB11-811A-0050569F6BB1, DBE51445-BFF6-EB11-811A-0050569F6BB1, DFE51445-BFF6-EB11-811A-0050569F6BB1, E3E51445-BFF6-EB11-811A-0050569F6BB1, 9E73A720-070B-EF11-9F8A-7C1E5201CC58, BB73A720-070B-EF11-9F8A-7C1E5201CC58, D0DEE81F-070B-EF11-9F89-6045BDDC74E5, FE181B1D-070B-EF11-9F89-000D3A55E338, 9A73A720-070B-EF11-9F8A-7C1E5201CC58","LN01911, LN02010, LN02012, LN02014, LN02016, LN02018, LN02020, LN02029, LN02030, LN02031, LN02032, LN02033",Services,GoAnywhere Training,,,GoAnywhere,Order Line Only,aAuct000000FmdwCAC,Tech,GoAnywhere MFT,,GOA-GAM-NRST-GAT,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,GoAnywhere,Managed File Transfer,GoAnywhere MFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T04:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,GoAnywhere QuickStart Services,OrderLineItem,Services | Workflow QuickStart,,,,,,,,Services,GoAnywhere QuickStart Services - Services,BU56,Services,,1AYLO1DD00000CWt10,False,False,,True,True,False,Linoma,"ADE51445-BFF6-EB11-811A-0050569F6BB1, AFE51445-BFF6-EB11-811A-0050569F6BB1, B1E51445-BFF6-EB11-811A-0050569F6BB1, B3E51445-BFF6-EB11-811A-0050569F6BB1, B5E51445-BFF6-EB11-811A-0050569F6BB1, F976D99A-2B59-ED11-9562-0022482684F7, 688F8975-F2FA-ED11-8849-6045BDEC3050","LN02002, LN02003, LN02004, LN02005, LN02006, LN02078, LN09073",Services,GoAnywhere QuickStart Services,,,GoAnywhere,Order Line Only,aAuct000000FmdwCAC,Tech,GoAnywhere MFT,,GOA-GAM-NRSU-GAQSS,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,GoAnywhere,Managed File Transfer,GoAnywhere MFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T04:00:00.000+0000,11Bct0000051QpKEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,GoAnywhere Expert Services,OrderLineItem,Services | Basic (Up to 4 hours a month),,,,,,,,Services,GoAnywhere Expert Services - Services,BU56,Services,,1AYAN1DD00000CWt10,False,False,,True,True,False,Linoma,"98FC3A5F-3EE8-ED11-A7C6-6045BDF05170, F568CC73-3EE8-ED11-A7C6-6045BDD9C62D, 9FE3CC6D-3EE8-ED11-A7C6-6045BDD9C62D, 0730AC5A-B832-EE11-BDF3-6045BDEC3050, 15B6985B-C5DC-EF11-A730-000D3A19D551","LN09069, LN09070, LN09071, LN09074, LN09110",Services,GoAnywhere Expert Services,,,GoAnywhere,Order Line Only,aAuct000000FmdwCAC,Tech,GoAnywhere MFT,,GOA-GAM-RSP-GAES,Services,,,Term Based - Annual,,,,1 Each,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,GoAnywhere,Managed File Transfer,GoAnywhere MFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,2026-01-10T05:00:00.000+0000,11Bct0000051QpTEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,GoAnywhere Advanced Workflows and Reporting,OrderLineItem,Subscription | Production,,,,,,,,Subscription,GoAnywhere Advanced Workflows and Reporting - Subscription,BU56,Subscription,,1AYAM1DD00000CWt10,False,False,,True,True,False,Linoma,15A6D2A5-0A55-EB11-8112-0050569F6BB1,LN09034,Subscription,GoAnywhere Advanced Workflows and Reporting,,,GoAnywhere,Order Line Only,aAuct000000FmdwCAC,Tech,GoAnywhere MFT,,GOA-GAM-RSS-GAAWRS,Subscription,,,Term Based - Annual,,,,1 Each,,,Recurring Sales - Software Subscriptions,RC_41202,Software Maintenance Single SKU,,,,Deferred,GoAnywhere,Managed File Transfer,GoAnywhere MFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T20:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,PS ONSITE Travel,,Services | Prepaid,,,,,,,,Services,PS ONSITE Travel - Services,BU29,Services,,LAYmW1DD00000CWt10,False,False,,True,True,False,Globalscape,01t15000004FK2oAAG,1631,Services,PS ONSITE Travel,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRSE-PSO,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,Pre Pay Service,,,Expense Reimbursement,Invoice,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T18:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Accelerated,OrderLineItem,Services | Prepaid,,,,,,,,Services,Accelerated - Services,BU29,Services,,TAYH11DD00000CWt10,False,False,,True,True,False,Globalscape,01t1C0000069SaLQAU,6751,Services,Accelerated,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-ACCELE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,GS-GSE-NRST-ACCELE,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Automation Assessment REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Automation Assessment REMOTE - Services,BU29,Services,,1AYQE1DD00000CWt10,False,False,,True,True,False,Globalscape,01t1C0000069FpDQAU,6568,Services,EFT Automation Assessment REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EAAR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,GS-GSE-NRST-EAAR,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Arcus Quick Start Service,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Arcus Quick Start Service - Services,BU29,Services,,1AYDE1DD00000CWt10,False,False,,True,True,False,Globalscape,01tPb000006wdYbIAI,8767,Services,EFT Arcus Quick Start Service,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EAQS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,GS-GSE-NRST-EAQS,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Cutover Basic Assistance REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Cutover Basic Assistance REMOTE - Services,BU29,Services,,LAYgE1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESoBAAW,8098,Services,EFT Cutover Basic Assistance REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-ECBR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Cutover Standard Assistance REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Cutover Standard Assistance REMOTE - Services,BU29,Services,,LAYhE1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESoGAAW,8099,Services,EFT Cutover Standard Assistance REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-ECSR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Expert Service Basic,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Expert Service Basic - Services,BU29,Services,,LAYkE1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000008jX4QAAU,8720,Services,EFT Expert Service Basic,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EESB,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Expert Service Enterprise,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Expert Service Enterprise - Services,BU29,Services,,LAYlE1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000008jX4aAAE,8716,Services,EFT Expert Service Enterprise,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EESE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T10:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Expert Service Standard,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Expert Service Standard - Services,BU29,Services,,LAYmE1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000008jX4VAAU,8718,Services,EFT Expert Service Standard,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EESS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T09:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Upgrade InPlace REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Upgrade InPlace REMOTE - Services,BU29,Services,,1AYDG1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESoVAAW,8102,Services,EFT Upgrade InPlace REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EFTU,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T09:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Installation REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Installation REMOTE - Services,BU29,Services,,LAYaF1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESoLAAW,8100,Services,EFT Installation REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EIR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T09:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Platform Assessment REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Platform Assessment REMOTE - Services,BU29,Services,,LAYhF1DD00000CWt10,False,False,,True,True,False,Globalscape,01t1C0000069Fp3QAE,6566,Services,EFT Platform Assessment REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EPAR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T09:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Site Migration REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Site Migration REMOTE - Services,BU29,Services,,LAY2G1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESoQAAW,8101,Services,EFT Site Migration REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-ESMR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T09:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,EFT Upgrade New OS REMOTE,OrderLineItem,Services | Prepaid,,,,,,,,Services,EFT Upgrade New OS REMOTE - Services,BU29,Services,,1AYEG1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESoaAAG,8103,Services,EFT Upgrade New OS REMOTE,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-EUNR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate AfterHours Fee Upcharge T&M,OrderLineItem,Services | Postpaid,,,,,,,,Services,Hourly Rate AfterHours Fee Upcharge T&M - Services,BU29,Services,,LAYiP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESofAAG,8104,Services,Hourly Rate AfterHours Fee Upcharge T&M,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRAHFU,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Post Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate Sr. Consultant PrePaid,OrderLineItem,Services | Prepaid,,,,,,,,Services,Hourly Rate Sr. Consultant PrePaid - Services,BU29,Services,,LAYlP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESouAAG,8108,Services,Hourly Rate Sr. Consultant PrePaid,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRSCPP,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate Sr. Consultant T&M,OrderLineItem,Services | Postpaid,,,,,,,,Services,Hourly Rate Sr. Consultant T&M - Services,BU29,Services,,LAYmP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESozAAG,8109,Services,Hourly Rate Sr. Consultant T&M,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRSCTM,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Post Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate Sr. Developer PrePaid,OrderLineItem,Services | Prepaid,,,,,,,,Services,Hourly Rate Sr. Developer PrePaid - Services,BU29,Services,,LAYnP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESp4AAG,8110,Services,Hourly Rate Sr. Developer PrePaid,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRSDPP,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate Sr. Developer T&M,OrderLineItem,Services | Postpaid,,,,,,,,Services,Hourly Rate Sr. Developer T&M - Services,BU29,Services,,LAYoP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESp9AAG,8111,Services,Hourly Rate Sr. Developer T&M,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRSDTM,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Post Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate Sr Project Manager PrePaid,OrderLineItem,Services | Prepaid,,,,,,,,Services,Hourly Rate Sr Project Manager PrePaid - Services,BU29,Services,,LAYjP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESokAAG,8106,Services,Hourly Rate Sr Project Manager PrePaid,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRSPMP,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Hourly Rate Sr Project Manager T&M,OrderLineItem,Services | Postpaid,,,,,,,,Services,Hourly Rate Sr Project Manager T&M - Services,BU29,Services,,LAYkP1DD00000CWt10,False,False,,True,True,False,Globalscape,01t4v000007ESopAAG,8107,Services,Hourly Rate Sr Project Manager T&M,,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-HRSPMT,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Post Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T21:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,PS EFT Automation Course (REMOTE),OrderLineItem,Services | Prepaid,,,,,,,,Services,PS EFT Automation Course (REMOTE) - Services,BU29,Services,,DAYvc1DD00000CWt10,False,False,,True,True,False,Globalscape,01t15000005e77cAAA,4049,Services,PS EFT Automation Course (REMOTE),,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-PEAR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T20:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,PS EFT Server Integration Course (REMOTE),,Services | Prepaid,,,,,,,,Services,PS EFT Server Integration Course (REMOTE) - Services,BU29,Services,,LAYfW1DD00000CWt10,False,False,,True,True,False,Globalscape,01t15000004FK16AAG,1291,Services,PS EFT Server Integration Course (REMOTE),,,Globalscape,Order Line Only,aAuct000000FmdvCAC,Tech,Globalscape EFT,,GS-GSE-NRST-PEFT,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Globalscape,Managed File Transfer,Globalscape EFT,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
