Allow_Regional_Pricing__c,AvailabilityDate,BasedOnId,BillingPolicyId,CPW_Max__c,CPW_Min__c,CanUseQuantitySchedule,CanUseRevenueSchedule,ConfigureDuringSale,CurrencyIsoCode,CustomDecompositionScope,Custom_Product_Name__c,DecompositionScope,Description,DiscontinuedDate,DisplayUrl,EndOfLifeDate,Excluded_Feature_Codes__c,ExternalDataSourceId,ExternalId,External_ID__c,Family,Final_SKU_Name_License_Type__c,Finance_Business_Unit__c,Fortra_Product_Type__c,FulfillmentQtyCalcMethod,GearsetExternalId__c,Hardware_ID__c,Has_Attribute_Pricing__c,HelpText,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Legacy_Brand_Name__c,Legacy_ProductId__c,Legacy_Product_Number__c,License_Type__c,Name,NumberOfQuantityInstallments,NumberOfRevenueInstallments,Parent_Category_Name__c,Power_Split_Type__c,Practice__c,Primary_Catalog_Name__c,Primary_Category_Name__c,Processor_Min__c,ProductCode,ProductType__c,Product_Descriptions__c,Product_Lifecycle_Stage__c,Product_Selling_Model_Type__c,Project_Template__c,QuantityInstallmentPeriod,QuantityScheduleType,QuantityUnitOfMeasure,RecordTypeId,Required_Feature_Codes__c,Rev_Category_Name__c,Rev_Category__c,Rev_Schedule__c,RevenueInstallmentPeriod,RevenueScheduleType,Revenue_Recognition_Schedule_Template__c,Revenue_Treatment__c,Solution_Category__c,Solution_Group__c,Solution__c,StockKeepingUnit,TaxPolicyId,Type,UnitOfMeasureId,Unit__c,UsageModelType,Workday_Sales_Item_ID__c,c2g__CODAAllowDeleteInUse__c,c2g__CODAExternalId__c,c2g__CODAIncludeInIncomeSchedule__c,c2g__CODAIncomeSchedule__c,c2g__CODAInputTaxCode__c,c2g__CODAPurchaseAnalysisAccount__c,c2g__CODASalesRevenueAccount__c,c2g__CODASalesTaxRule__c,c2g__CODASalesTaxStatus__c,c2g__CODATaxCode__c,c2g__CODAUnitOfWork__c,c2g__Email__c,c2g__PlaceOfSupply__c,c2g__ReverseCharge__c,fferpcore__SalesTaxStatus__c,fferpcore__TaxCode__c,pse__Forecast_Curve__c,pse__IsServicesProduct__c,pse__ServicesCreditValue__c
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Quick Start Implementation Package - DSPM Advanced,,,,,,,,Services,,BU62,Services,,XAYYaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,Quick Start Implementation Package - DSPM Advanced (Technical),,,,Order Line Only,,,,,CDP-DPM-NRSU-QSIPDSA-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Set Up,RC_45001,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T05:00:00.000+0000,,,,,False,False,Allowed,USD,,Quick Start Implementation Package - DSPM Essentials,OrderLineItem,Services,,,,,,,,Services,Quick Start Implementation Package - DSPM Essentials,BU62,Services,,TAYWy1DD00000CWt10,False,False,,True,True,False,Cloud Data Protection,26efe8be-acaa-f011-bbd3-7c1e5201d423,DC00625-DSPM,Services,Quick Start Implementation Package - DSPM Essentials,,,Cloud Data Protection,Order Line Only,aAuct000000FmdpCAC,Cyber,DSPM,,CDP-DPM-NRSU-QSIPDSPM,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,,,,As Delivered,Deferred,Cloud Data Protection,Defensive Security,DSPM,,1TpaZ00000005nhSAA,,,Cyber,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Quick Start Implementation Package - DSPM Essentials,,,,,,,,Services,,BU62,Services,,XAYXaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,Quick Start Implementation Package - DSPM Essentials (Technical),,,,Order Line Only,,,,,CDP-DPM-NRSU-QSIPDSPM-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Set Up,RC_45001,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Historical Data Discovery Service per TB,,,,,,,,Subscription,,BU62,Subscription,,XAYZaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,DSPM Historical Data Discovery Service per TB (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSHDDS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Advanced Bundle,,,,,,,,Subscription,,BU62,Subscription,,HAYdaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,DSPM Advanced Bundle (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSPMAB-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Advanced,,,,,,,,Subscription,,BU62,Subscription,,HAYaaWBF00000CWt10,False,False,,True,True,False,Digital Guardian,,,,DSPM Advanced (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSPMA-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Essentials Bundle,,,,,,,,Subscription,,BU62,Subscription,,HAYeaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,DSPM Essentials Bundle (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSPMEB-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Essentials,,,,,,,,Subscription,,BU62,Subscription,,HAYcaWBF00000CWt10,False,False,,True,True,False,Digital Guardian,,,,DSPM Essentials (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSPMES-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Elite,,,,,,,,Subscription,,BU62,Subscription,,HAYbaWBF00000CWt10,False,False,,True,True,False,Digital Guardian,,,,DSPM Elite (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSPME-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for DSPM Historical Data Discovery Service,,,,,,,,Subscription,,BU62,Subscription,,XAYKaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,DSPM Historical Data Discovery Service (Technical),,,,Order Line Only,,,,,CDP-DPM-RSL-DSPMH-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,DSPM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for SWG Bundle,,,,,,,,Subscription,,BU62,Subscription,,XAYVaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,SWG Bundle (Technical),,,,Order Line Only,,,,,CDP-SG-RSL-SWGB-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,SWG,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Zero Trust Network Access License,,,,,,,,Subscription,,BU62,Subscription,,XAYWaWBF00000CWt10,False,False,,True,True,False,Cloud Data Protection,,,,Zero Trust Network Access License (Technical),,,,Order Line Only,,,,,CDP-ZTN-RSL-ZTNALS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring Sub Sales - SaaS License,RC_41204,,,,,,Cloud Data Protection,Defensive Security,ZTNA,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for ActiveMetrics Enterprise Edition,,,,,,,,Perpetual,,BU54,Perpetual,,5AYCQQCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,ActiveMetrics Enterprise Edition (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-AMEEDI-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for ActiveMetrics Enterprise Plus Edition,,,,,,,,Perpetual,,BU54,Perpetual,,5AYFQQCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,ActiveMetrics Enterprise Plus Edition (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-AMEPEP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for CCM Level 1 - PS APP MODULE,,,,,,,,Perpetual,,BU54,Perpetual,,PAYuYNCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,CCM Level 1 - PS APP MODULE (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-CCMLEV-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Claims Metrics,,,,,,,,Perpetual,,BU54,Perpetual,,PAYxYNCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Claims Metrics (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-CLAIPE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Integrated Access Control (IAC) Option - DATA CONN,,,,,,,,Perpetual,,BU54,Perpetual,,XAYQeUCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Integrated Access Control (IAC) Option - DATA CONN (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-IACIPE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Metrics Catalog - PS-AM,,,,,,,,Perpetual,,BU54,Perpetual,,HAY4fUCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Metrics Catalog - PS-AM (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-MCPAPE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for PMPlus OS2200-1-Year-Tier10-Mainframe,,,,,,,,Perpetual,,BU54,Perpetual,,HAY7fUCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,PMPlus OS2200-1-Year-Tier10-Mainframe (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-PO1YPE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Analyzer & Surveyor & CMIS for Systems,,,,,,,,Perpetual,,BU54,Perpetual,,XAYH4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Analyzer & Surveyor & CMIS for Systems (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-TEAMQ-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Analyzer & Predictor & CMIS for Systems,,,,,,,,Perpetual,,BU54,Perpetual,,5AYCKKCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Analyzer & Predictor & CMIS for Systems (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-TEAM-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Analyzer & CMIS for Systems,,,,,,,,Perpetual,,BU54,Perpetual,,PAY8KKCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Analyzer & CMIS for Systems (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-TQACSP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Analyzer & Predictor & Surveyor & CMIS for Systems,,,,,,,,Perpetual,,BU54,Perpetual,,XAYE4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Analyzer & Predictor & Surveyor & CMIS for Systems (Technical),,,,Order Line Only,,,,,CM-TQO-NRPS-TQAP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T14:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,TeamQuest Travel Expense,OrderLineItem,Services | Billed as Incurred,,,,,,,,Services,TeamQuest Travel Expense - Services,BU54,Services,,TAYQlxCD00000CWt10,False,False,,True,True,False,TeamQuest,"D2AB0496-162C-E711-80E3-0050569F6BB1, C889FD98-B9FB-ED11-8849-6045BDEC3050","TQ01909, TQ01911",Services,TeamQuest Travel Expense,,,Capacity Management,Order Line Only,aAuct000000Fme1CAC,Tech,TeamQuest OEM,,CM-TQO-NRSE-TQTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Capacity Management,RPA+,TeamQuest OEM,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Travel Expense,,,,,,,,Services,,BU54,Services,,XAYS4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Travel Expense (Technical),,,,Order Line Only,,,,,CM-TQO-NRSE-TQTE-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T14:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,TeamQuest Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,TeamQuest Services - Services,BU54,Services,,TAYLlxCD00000CWt10,False,False,,True,True,False,TeamQuest,"D0AB0496-162C-E711-80E3-0050569F6BB1, C2AB0496-162C-E711-80E3-0050569F6BB1, C0AB0496-162C-E711-80E3-0050569F6BB1, BEAB0496-162C-E711-80E3-0050569F6BB1","TQ01904, TQ01905, TQ01906, TQ01908",Services,TeamQuest Services,,,Capacity Management,Order Line Only,aAuct000000Fme1CAC,Tech,TeamQuest OEM,,CM-TQO-NRST-TEQS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Capacity Management,RPA+,TeamQuest OEM,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Services,,,,,,,,Services,,BU54,Services,,XAYN4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Services (Technical),,,,Order Line Only,,,,,CM-TQO-NRST-TEQS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Training,RC_45000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T14:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,TeamQuest Professional Services,OrderLineItem,Days 1 | Services | On-site Full Day,,,,,,,,Services,TeamQuest Professional Services - Services,BU54,Services,,TAYKlxCD00000CWt10,False,False,,True,True,False,TeamQuest,C4AB0496-162C-E711-80E3-0050569F6BB1,TQ01907,Services,TeamQuest Professional Services,,,Capacity Management,Order Line Only,aAuct000000Fme1CAC,Tech,TeamQuest OEM,,CM-TQO-NRST-TQPS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Capacity Management,RPA+,TeamQuest OEM,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Professional Services,,,,,,,,Services,,BU54,Services,,XAYM4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Professional Services (Technical),,,,Order Line Only,,,,,CM-TQO-NRST-TQPS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Training,RC_45000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T14:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,TeamQuest Global Services,OrderLineItem,Services | Analysis Services,,,,,,,,Services,TeamQuest Global Services - Services,BU54,Services,,TAYJlxCD00000CWt10,False,False,,True,True,False,TeamQuest,"92AB0496-162C-E711-80E3-0050569F6BB1, 94AB0496-162C-E711-80E3-0050569F6BB1, 96AB0496-162C-E711-80E3-0050569F6BB1, 98AB0496-162C-E711-80E3-0050569F6BB1, 9AAB0496-162C-E711-80E3-0050569F6BB1","TQ01921, TQ01922, TQ01923, TQ01924, TQ01925",Services,TeamQuest Global Services,,,Capacity Management,Order Line Only,aAuct000000Fme1CAC,Tech,TeamQuest OEM,,CM-TQO-NRSU-TQGS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Capacity Management,RPA+,TeamQuest OEM,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T14:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,TeamQuest Getting Started Services,OrderLineItem,Services | Getting Started Services - Starter Pack,,,,,,,,Services,TeamQuest Getting Started Services - Services,BU54,Services,,TAYIlxCD00000CWt10,False,False,,True,True,False,TeamQuest,"14B2198F-E9B6-EA11-810C-0050569F6BB1, 1AC2E6B0-E9B6-EA11-810C-0050569F6BB1, 6A9C1BCF-E9B6-EA11-810C-0050569F6BB1, C3E811EA-E9B6-EA11-810C-0050569F6BB1","TQ01927, TQ01928, TQ01929, TQ01930",Services,TeamQuest Getting Started Services,,,Capacity Management,Order Line Only,aAuct000000Fme1CAC,Tech,TeamQuest OEM,,CM-TQO-NRSU-TQGSS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Capacity Management,RPA+,TeamQuest OEM,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Getting Started Services,,,,,,,,Services,,BU54,Services,,XAYK4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Getting Started Services (Technical),,,,Order Line Only,,,,,CM-TQO-NRSU-TQGSS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Set Up,RC_45001,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Global Services,,,,,,,,Services,,BU54,Services,,XAYL4VCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Global Services (Technical),,,,Order Line Only,,,,,CM-TQO-NRSU-TQGS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Set Up,RC_45001,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for ActiveMetrics Enterprise Edition,,,,,,,,New Maintenance,,BU54,New Maintenance,,5AYBQQCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,ActiveMetrics Enterprise Edition (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-AMEENM-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for ActiveMetrics Enterprise Plus Edition,,,,,,,,New Maintenance,,BU54,New Maintenance,,5AYEQQCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,ActiveMetrics Enterprise Plus Edition (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-AMEPEN-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for CCM Level 1 - PS APP MODULE,,,,,,,,New Maintenance,,BU54,New Maintenance,,PAYtYNCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,CCM Level 1 - PS APP MODULE (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-CCML1P-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Claims Metrics,,,,,,,,New Maintenance,,BU54,New Maintenance,,PAYwYNCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Claims Metrics (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-CLAINE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Capacity Management - New Maintenance,,,,,,,,New Maintenance,,BU54,New Maintenance,,PAYrYNCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Capacity Management - New Maintenance (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-CMNMNM-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Integrated Access Control (IAC) Option - DATA CONN,,,,,,,,New Maintenance,,BU54,New Maintenance,,XAYPeUCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Integrated Access Control (IAC) Option - DATA CONN (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-IACINE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Metrics Catalog - PS-AM,,,,,,,,New Maintenance,,BU54,New Maintenance,,HAY3fUCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,Metrics Catalog - PS-AM (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-MCPANE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for PMPlus OS2200-1-Year-Tier10-Mainframe,,,,,,,,New Maintenance,,BU54,New Maintenance,,HAY6fUCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,PMPlus OS2200-1-Year-Tier10-Mainframe (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-PO1YNE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for TeamQuest Analyzer & CMIS for Systems,,,,,,,,New Maintenance,,BU54,New Maintenance,,PAY7KKCF00000CWt10,False,False,,True,True,False,TeamQuest,,,,TeamQuest Analyzer & CMIS for Systems (Technical)-NewMaintenance,,,,Order Line Only,,,,,CM-TQO-RNM-TQACSN-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Capacity Management,RPA+,TeamQuest OEM,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
